,id,open,close,low,high,amount,vol,count
0,2018-08-08 00:00:00,0.00032135,0.00034296,0.000312,0.00035079,230058.5961698305,76.461151711537,8000.0
1,2018-08-07 00:00:00,0.00031715,0.00032135,0.00031075,0.00032597,214550.36944758298,68.102972713151,7428.0
2,2018-08-06 00:00:00,0.00032233,0.00031623,0.00031301,0.00033236,219870.53988725916,71.14195957380707,7322.0
3,2018-08-05 00:00:00,0.00031734,0.00032171,0.00030775,0.00032893,217147.47859608175,69.28944175136452,7915.0
4,2018-08-04 00:00:00,0.00032,0.0003171,0.00030008,0.00032465,382979.06561731145,118.86492023473117,10808.0
5,2018-08-03 00:00:00,0.00032038,0.00032003,0.00028,0.00032455,527844.8165713834,161.3962652624433,19181.0
6,2018-08-02 00:00:00,0.00034646,0.00031983,0.00031881,0.0003518,288532.41019383556,96.890599482374,16143.0
7,2018-08-01 00:00:00,0.00035216,0.00034682,0.00032802,0.00036666,226269.07770597126,77.76240747982683,14995.0
8,2018-07-31 00:00:00,0.00037569,0.00035297,0.00033702,0.00037755,531718.1033234666,188.49867885563637,17355.0
9,2018-07-30 00:00:00,0.00039205,0.00037609,0.00037106,0.00039435,255256.75689569573,97.83648009502497,14704.0
10,2018-07-29 00:00:00,0.00040666,0.00039141,0.00039108,0.00041136,172977.7963760974,69.11053681399588,13574.0
11,2018-07-28 00:00:00,0.00041025,0.00040562,0.00040307,0.00042489,149546.39250667905,61.83144122505555,13056.0
12,2018-07-27 00:00:00,0.00042752,0.0004103,0.00040773,0.00042873,178795.48724961697,74.67744310694114,13552.0
13,2018-07-26 00:00:00,0.00042413,0.00042768,0.00042146,0.00044604,262905.26619894174,113.602388628747,14144.0
14,2018-07-25 00:00:00,0.00041034,0.00042433,0.00039001,0.00044546,345303.4890625464,145.9949543897148,15591.0
15,2018-07-24 00:00:00,0.00042869,0.00041188,0.00038265,0.000435,458942.45404484274,186.812910641072,16058.0
16,2018-07-23 00:00:00,0.00046548,0.00042869,0.00042082,0.00046749,286601.7085896093,127.48755218405941,15138.0
17,2018-07-22 00:00:00,0.00047736,0.00046511,0.00046,0.00049335,84419.69815645489,39.68190101969581,13867.0
18,2018-07-21 00:00:00,0.00048331,0.00047865,0.00045688,0.00049543,143932.97424327157,68.53370655537283,14700.0
19,2018-07-20 00:00:00,0.00052392,0.00048401,0.00047001,0.00052981,216989.49875516508,107.58762052513211,16601.0
20,2018-07-19 00:00:00,0.00053549,0.00052392,0.00052317,0.00058916,315499.3239280522,173.78827143148854,15140.0
21,2018-07-18 00:00:00,0.00056097,0.0005336,0.000521,0.00058087,381695.8560059264,208.85886168869823,16124.0
22,2018-07-17 00:00:00,0.00058421,0.000561,0.00055301,0.00060023,196573.31699648284,111.954936655744,15110.0
23,2018-07-16 00:00:00,0.00060251,0.00058335,0.00057,0.00062799,226215.34531130985,135.126190134033,14848.0
24,2018-07-15 00:00:00,0.00055633,0.00060031,0.00055383,0.000615,196591.05927991428,114.42707173557896,14319.0
25,2018-07-14 00:00:00,0.00058674,0.00055706,0.00054263,0.00061888,146762.15182882114,83.93957217361,13182.0
26,2018-07-13 00:00:00,0.00052309,0.00058515,0.00052148,0.00064393,595040.2781337635,344.30825260208667,19954.0
27,2018-07-12 00:00:00,0.00056425,0.00052309,0.00051614,0.00056684,638873.2357769333,342.55709587929704,23790.0
28,2018-07-11 00:00:00,0.00060283,0.00056427,0.00052511,0.00060788,818448.017374127,465.33650245421563,26546.0
29,2018-07-10 00:00:00,0.00065031,0.00060341,0.00058282,0.00065156,739615.3383483812,449.36789292748205,28306.0
30,2018-07-09 00:00:00,0.00068173,0.00065068,0.00065,0.00069017,295454.2177961098,195.86425541243082,16066.0
31,2018-07-08 00:00:00,0.00069989,0.00068182,0.00067993,0.00070035,379048.4066092031,261.23867291621906,15120.0
