,id,open,close,low,high,amount,vol,count
0,2018-08-08 00:00:00,0.002349,0.002329,0.002296,0.002494,22620.4675,53.6607267091,4297.0
1,2018-08-07 00:00:00,0.002335,0.002348,0.002182,0.002521,42100.18793471942,96.8926728398,6687.0
2,2018-08-06 00:00:00,0.002281,0.002329,0.002219,0.002444,34988.80642985385,81.4062027778,4357.0
3,2018-08-05 00:00:00,0.002199,0.002279,0.002168,0.002313,31333.97141182427,69.6528269796,4619.0
4,2018-08-04 00:00:00,0.002294,0.002208,0.002198,0.002333,47236.89618650351,107.2956841532,6606.0
5,2018-08-03 00:00:00,0.002396,0.002294,0.00221,0.002493,62294.626330291336,143.6750570337,6369.0
6,2018-08-02 00:00:00,0.002462,0.002397,0.002382,0.002559,37491.193850600735,92.0071316034683,5096.0
7,2018-08-01 00:00:00,0.002541,0.00247,0.002401,0.00258,36845.437302245984,90.9229484308371,5656.0
8,2018-07-31 00:00:00,0.002554,0.002537,0.002411,0.00276,57098.328594636216,145.7862160296,5639.0
9,2018-07-30 00:00:00,0.002584,0.00256,0.002502,0.002586,22230.5587,56.4073710616,5563.0
10,2018-07-29 00:00:00,0.002607,0.002581,0.00254,0.002677,21310.614003245555,55.5755447302,5426.0
11,2018-07-28 00:00:00,0.002649,0.002605,0.002574,0.002658,23890.380209537772,62.51571998651385,6412.0
12,2018-07-27 00:00:00,0.002741,0.002637,0.002501,0.002798,42990.2549136814,112.4406412583897,8260.0
13,2018-07-26 00:00:00,0.002699,0.002733,0.002656,0.002817,23579.574906722006,64.72980315472411,7902.0
14,2018-07-25 00:00:00,0.002548,0.002706,0.00252,0.002788,40427.27725138847,106.32793636162639,8732.0
15,2018-07-24 00:00:00,0.00269,0.002571,0.002502,0.002791,37027.07682583095,97.2993622693,11575.0
16,2018-07-23 00:00:00,0.002765,0.002687,0.00265,0.002791,21796.409907899775,59.1054093665246,12737.0
17,2018-07-22 00:00:00,0.002808,0.002771,0.002736,0.002894,19409.26718285533,54.2121314585,13278.0
18,2018-07-21 00:00:00,0.002944,0.002833,0.002734,0.002979,36199.387726905334,102.18377432672582,14349.0
19,2018-07-20 00:00:00,0.003061,0.002938,0.002882,0.003152,28962.119610444115,86.8476710215,13839.0
20,2018-07-19 00:00:00,0.003085,0.003057,0.002985,0.003213,54204.867969760395,164.9482524173,11991.0
21,2018-07-18 00:00:00,0.002811,0.003119,0.002793,0.003202,43629.60220420001,131.6716911582,11063.0
22,2018-07-17 00:00:00,0.002852,0.002805,0.002761,0.002971,23139.1133,66.0092572401,9998.0
23,2018-07-16 00:00:00,0.002732,0.002852,0.002638,0.002874,13808.29,37.4051580424,9940.0
24,2018-07-15 00:00:00,0.00262,0.002707,0.002609,0.002804,15913.98390418486,43.0082751181,10434.0
25,2018-07-14 00:00:00,0.002629,0.00262,0.00247,0.002695,15928.67555882353,41.0206311527,10230.0
26,2018-07-13 00:00:00,0.002689,0.002629,0.002565,0.00275,17147.3128,45.4732871981,10784.0
27,2018-07-12 00:00:00,0.002849,0.002708,0.002646,0.002861,15773.326426567726,43.3678764302,10981.0
28,2018-07-11 00:00:00,0.002798,0.00285,0.002719,0.002881,20855.28021235549,57.9352744211,9801.0
29,2018-07-10 00:00:00,0.002903,0.002803,0.00266,0.002946,34119.9308,95.39002716,10760.0
30,2018-07-09 00:00:00,0.002965,0.002919,0.002821,0.002994,18362.98203793258,53.5603315647,8567.0
31,2018-07-08 00:00:00,0.00323,0.002961,0.002807,0.0033,30258.46416400672,90.7488638362,9694.0
32,2018-07-07 00:00:00,0.003135,0.003229,0.002966,0.003238,31211.2245,97.2249078743,9024.0
33,2018-07-06 00:00:00,0.003305,0.003128,0.003026,0.003305,35492.95960887764,112.8943829278,9981.0
34,2018-07-05 00:00:00,0.003397,0.003299,0.003275,0.00349,23676.179260377703,79.3648202668,9263.0
35,2018-07-04 00:00:00,0.003455,0.003417,0.003166,0.003506,44912.517834750404,149.93377696798547,9975.0
36,2018-07-03 00:00:00,0.003399,0.003455,0.003343,0.003525,28606.029,98.3622263851,9627.0
37,2018-07-02 00:00:00,0.003307,0.003408,0.003196,0.003413,16388.3682,54.3111438209,9564.0
38,2018-07-01 00:00:00,0.003234,0.003314,0.003159,0.003331,29874.49,97.1433718019,10749.0
39,2018-06-30 00:00:00,0.003209,0.003244,0.003116,0.003349,23688.396799888105,76.1570595026,9895.0
40,2018-06-29 00:00:00,0.003267,0.003199,0.003133,0.003313,14001.52231689708,45.122829672,8868.0
41,2018-06-28 00:00:00,0.003288,0.003291,0.003176,0.00336,11903.4028,38.9976110808,7776.0
42,2018-06-27 00:00:00,0.003324,0.00329,0.003148,0.003431,20410.96509855888,67.0110203197,10224.0
43,2018-06-26 00:00:00,0.003239,0.003334,0.003201,0.003434,29565.111729096792,97.7066231025,8717.0
