,id,open,close,low,high,amount,vol,count
0,2018-08-08 00:00:00,0.00073746,0.00068598,0.00067702,0.00074315,171131.91957655697,121.15404688,4103.0
1,2018-08-07 00:00:00,0.00064864,0.0007365,0.00063836,0.00074728,477356.29772438895,330.4840748254248,8225.0
2,2018-08-06 00:00:00,0.00061847,0.00065085,0.00060744,0.00065085,119801.34509167213,75.32754401,3391.0
3,2018-08-05 00:00:00,0.00061027,0.00062063,0.00060038,0.00063485,142547.02063798293,87.86435008,5815.0
4,2018-08-04 00:00:00,0.00065072,0.00060991,0.00060707,0.00065413,170695.27326300557,108.47487619,6811.0
5,2018-08-03 00:00:00,0.00064108,0.00064997,0.00061101,0.00065802,238021.84691416423,150.4428732,7794.0
6,2018-08-02 00:00:00,0.00066342,0.00064386,0.00064025,0.0007,690511.9093019498,462.45778245,8149.0
7,2018-08-01 00:00:00,0.00065325,0.00066351,0.00063535,0.00067007,233397.57346736768,151.14097427,6445.0
8,2018-07-31 00:00:00,0.00066879,0.0006525,0.00063703,0.0006719,340029.28820763674,220.94053005,7056.0
9,2018-07-30 00:00:00,0.0006776,0.00066664,0.00066197,0.00068497,182691.1839496419,123.37181589,7113.0
10,2018-07-29 00:00:00,0.00070195,0.00067737,0.00067239,0.00071058,233946.4493776407,161.5209406411824,7384.0
11,2018-07-28 00:00:00,0.00067998,0.00070195,0.00067703,0.00071208,339076.62362947926,235.92856582,6485.0
12,2018-07-27 00:00:00,0.00069875,0.00068282,0.00064,0.00070695,591571.2941979516,396.86588391,7875.0
13,2018-07-26 00:00:00,0.00068463,0.00069876,0.00068073,0.00071,258714.12022412894,179.95308216,6949.0
14,2018-07-25 00:00:00,0.00073562,0.0006846,0.00066599,0.00074528,623325.3019917087,433.88868109,8708.0
15,2018-07-24 00:00:00,0.00078372,0.00073528,0.00072,0.0009,837298.4669429926,653.6754748661473,8838.0
16,2018-07-23 00:00:00,0.0007398,0.0007865,0.00070076,0.00093636,1847221.8391582442,1514.8010691499019,10726.0
17,2018-07-22 00:00:00,0.00071719,0.00073853,0.00069329,0.00075694,357807.6857483307,259.29836774,7204.0
18,2018-07-21 00:00:00,0.00070335,0.00071555,0.00067007,0.0007295,528992.4965336411,369.13309826,7761.0
19,2018-07-20 00:00:00,0.00074393,0.00070511,0.00068007,0.00075541,400122.53481861297,285.82323718,7813.0
20,2018-07-19 00:00:00,0.00076485,0.00074282,0.00072386,0.0007983,542494.6682627728,408.0535293675803,7835.0
21,2018-07-18 00:00:00,0.00076277,0.00076485,0.00070084,0.00078222,859508.6642566473,644.9611435985331,7771.0
22,2018-07-17 00:00:00,0.00073974,0.00076375,0.00073079,0.0007983,602544.0,458.47397851,6810.0
23,2018-07-16 00:00:00,0.00075069,0.00074042,0.00070222,0.0007683,317349.4972170006,230.36175231,5814.0
24,2018-07-15 00:00:00,0.00076384,0.00075263,0.00071,0.00079291,556778.4342897682,416.76739731,5430.0
25,2018-07-14 00:00:00,0.00064019,0.0007617,0.00063023,0.00081752,1308380.921166767,982.9902812243414,7975.0
26,2018-07-13 00:00:00,0.0006319,0.0006409,0.00060655,0.00064802,176836.82799129805,109.74069608,6150.0
27,2018-07-12 00:00:00,0.0005955,0.00063199,0.00057311,0.00063199,464553.8993000393,282.26024797,6787.0
28,2018-07-11 00:00:00,0.00056657,0.00059553,0.00056031,0.00060804,442167.75825669145,259.27645279,6924.0
29,2018-07-10 00:00:00,0.00058553,0.00056663,0.00053914,0.00059763,290040.22980044293,163.43054342,6855.0
30,2018-07-09 00:00:00,0.00057375,0.00058514,0.00055136,0.00059185,172680.91106107514,97.98458883,5831.0
31,2018-07-08 00:00:00,0.0005602,0.00057466,0.0005386,0.00058145,249870.75068254553,140.55241099048,5930.0
32,2018-07-07 00:00:00,0.00052906,0.00056082,0.00051411,0.0006,609763.2836647741,343.01822336,7636.0
33,2018-07-06 00:00:00,0.00051786,0.00053069,0.00051255,0.00053901,149219.9249204492,77.98727441,5976.0
34,2018-07-05 00:00:00,0.0005579,0.00051668,0.0005101,0.00056354,343668.17992954754,186.44030375,7049.0
35,2018-07-04 00:00:00,0.00056335,0.00055809,0.00053037,0.00057272,469346.3618635756,256.85488753,7244.0
36,2018-07-03 00:00:00,0.00059701,0.00056325,0.000552,0.0006,212532.2517284187,123.15364487,6770.0
37,2018-07-02 00:00:00,0.00056021,0.00059703,0.00055205,0.00059866,180097.16483692586,104.85696633,6048.0
38,2018-07-01 00:00:00,0.00054421,0.00055807,0.00052731,0.00057532,188134.0996378864,103.05147033,6743.0
39,2018-06-30 00:00:00,0.00049513,0.00054421,0.00048727,0.00055089,308960.06785245345,158.34652534,7177.0
40,2018-06-29 00:00:00,0.00050461,0.00049483,0.000472,0.00052483,253471.4119618094,126.23168209,6508.0
41,2018-06-28 00:00:00,0.00052327,0.00050472,0.00050253,0.00055022,253332.57449764464,130.00120151,5498.0
42,2018-06-27 00:00:00,0.00053805,0.00052166,0.00050955,0.00054925,280816.60598869744,147.02389719,6383.0
43,2018-06-26 00:00:00,0.00055574,0.00053792,0.00052262,0.00057119,523080.71816970065,290.16772195,6613.0
44,2018-06-25 00:00:00,0.00057067,0.00055695,0.00054026,0.00059258,357950.8078254667,203.39499461,5910.0
45,2018-06-24 00:00:00,0.00057904,0.00056662,0.00054493,0.00059276,317949.3077645641,182.79107812,6850.0
46,2018-06-23 00:00:00,0.000556,0.0005801,0.00052623,0.00060336,727035.5051633337,410.6246332,7537.0
47,2018-06-22 00:00:00,0.00053565,0.00055374,0.00052387,0.00059548,423311.98582036246,235.91416306,6298.0
48,2018-06-21 00:00:00,0.00047847,0.000535,0.00047358,0.00055277,302586.6557257525,155.22330212,5094.0
49,2018-06-20 00:00:00,0.00047896,0.00047685,0.0004589,0.00049208,109066.58790921452,51.87884957,4231.0
50,2018-06-19 00:00:00,0.00050398,0.00047981,0.00047423,0.00051712,104951.76167287838,52.44856275,4173.0
51,2018-06-18 00:00:00,0.00048238,0.00050275,0.00046417,0.00051771,111586.92149504971,54.65651967,4462.0
52,2018-06-17 00:00:00,0.0005123,0.00048183,0.00046855,0.00051537,204855.02015997388,99.69356939,5203.0
53,2018-06-16 00:00:00,0.00047636,0.00051256,0.00047221,0.00054168,358576.23248213733,181.96981796,5084.0
54,2018-06-15 00:00:00,0.00043846,0.00047566,0.0004087,0.00049293,292056.40206820733,127.27183601,6128.0
55,2018-06-14 00:00:00,0.00041661,0.00043854,0.00038836,0.00044135,386875.547976261,156.58573374,5153.0
56,2018-06-13 00:00:00,0.00042183,0.00041668,0.00040773,0.00042793,170608.0793186889,71.68477453,5156.0
