,time,open,high,low,close
0,2018-08-08 00:00:00,3.412e-05,3.456e-05,3.32e-05,3.395e-05
1,2018-08-07 00:00:00,3.395e-05,3.449e-05,3.321e-05,3.418e-05
2,2018-08-06 00:00:00,3.473e-05,3.4899999999999995e-05,3.378e-05,3.395e-05
3,2018-08-05 00:00:00,3.3799999999999995e-05,3.485e-05,3.373e-05,3.471e-05
4,2018-08-04 00:00:00,3.5100000000000006e-05,3.570000000000001e-05,3.362e-05,3.3799999999999995e-05
5,2018-08-03 00:00:00,3.515e-05,3.543e-05,3.353e-05,3.506e-05
6,2018-08-02 00:00:00,3.665e-05,3.684e-05,3.494e-05,3.514e-05
7,2018-08-01 00:00:00,3.554e-05,3.74e-05,3.483e-05,3.666e-05
8,2018-07-31 00:00:00,3.607e-05,3.63e-05,3.337e-05,3.545e-05
9,2018-07-30 00:00:00,3.768e-05,3.784e-05,3.603e-05,3.607e-05
10,2018-07-29 00:00:00,3.835e-05,3.876e-05,3.751e-05,3.768e-05
11,2018-07-28 00:00:00,3.862e-05,3.987e-05,3.818e-05,3.834e-05
12,2018-07-27 00:00:00,3.898e-05,4.061e-05,3.729e-05,3.858e-05
13,2018-07-26 00:00:00,3.357e-05,4.296e-05,3.357e-05,3.911e-05
