,id,open,close,low,high,amount,vol,count
0,2018-08-08 00:00:00,0.0241,0.0204,0.0193,0.0274,50669514.663226336,1145879.020569824,9518.0
1,2018-08-07 00:00:00,0.0173,0.0241,0.017,0.0273,122569679.11820288,2657468.447979217,23820.0
2,2018-08-06 00:00:00,0.017,0.0173,0.0163,0.018,20133229.702824276,344061.35087241,7425.0
3,2018-08-05 00:00:00,0.0168,0.017,0.0156,0.018,30648348.66400751,513914.5420537075,10411.0
4,2018-08-04 00:00:00,0.019,0.0168,0.0162,0.0199,27651063.481603622,491558.573114047,11089.0
5,2018-08-03 00:00:00,0.0209,0.019,0.0176,0.0209,36416631.579286836,690647.8177986933,11798.0
6,2018-08-02 00:00:00,0.0242,0.0209,0.0205,0.0243,41251007.4827002,904510.831396802,11682.0
7,2018-08-01 00:00:00,0.0265,0.0242,0.0233,0.0265,23913686.1141342,582393.17929271,9036.0
8,2018-07-31 00:00:00,0.0308,0.0265,0.0256,0.0312,29991194.135446694,833944.33219685,11927.0
9,2018-07-30 00:00:00,0.0326,0.0309,0.0306,0.0327,8895243.955745913,279679.64818748616,6561.0
10,2018-07-29 00:00:00,0.0312,0.0326,0.0304,0.0329,13296992.484806854,416894.3297156,7036.0
11,2018-07-28 00:00:00,0.0312,0.0312,0.0307,0.0325,9855931.54181266,309226.05459927086,7462.0
12,2018-07-27 00:00:00,0.0327,0.0312,0.0302,0.0327,16810321.835122023,523976.12490249256,9011.0
13,2018-07-26 00:00:00,0.0329,0.0326,0.032,0.0338,16316139.511494849,536494.8815160028,8665.0
14,2018-07-25 00:00:00,0.0342,0.033,0.0316,0.036,37931652.897846654,1285428.7010795115,13775.0
15,2018-07-24 00:00:00,0.0329,0.0342,0.03,0.0348,43802221.340709515,1417170.9598450353,15942.0
16,2018-07-23 00:00:00,0.0322,0.0328,0.0318,0.038,47281624.21654096,1642609.2223433664,18278.0
17,2018-07-22 00:00:00,0.0328,0.0322,0.0314,0.033,14051826.522020482,449846.78222722,7270.0
18,2018-07-21 00:00:00,0.0356,0.0329,0.0309,0.0361,33551066.10097928,1091990.0782656143,16534.0
19,2018-07-20 00:00:00,0.0404,0.0356,0.0347,0.041,37657610.98823583,1404231.7054738065,15143.0
20,2018-07-19 00:00:00,0.0433,0.0404,0.04,0.0441,27170439.382542673,1120351.6917844627,11034.0
21,2018-07-18 00:00:00,0.0409,0.0434,0.0396,0.0444,51244721.889366895,2171291.154596991,14205.0
22,2018-07-17 00:00:00,0.0435,0.0408,0.04,0.0435,26739017.091545317,1114205.4828397448,9483.0
23,2018-07-16 00:00:00,0.043,0.0434,0.0412,0.044,29971652.90917895,1277289.63181579,11540.0
24,2018-07-15 00:00:00,0.0422,0.0431,0.0407,0.0435,20208125.121592134,848670.6374325297,10293.0
25,2018-07-14 00:00:00,0.0434,0.0421,0.0411,0.0452,14878791.99489853,632969.85166786,10837.0
26,2018-07-13 00:00:00,0.0433,0.0434,0.0427,0.0465,26054857.82971349,1150380.9507612265,13370.0
27,2018-07-12 00:00:00,0.0455,0.0433,0.0428,0.0484,22207656.63699988,994251.76199759,14114.0
28,2018-07-11 00:00:00,0.0483,0.0458,0.0416,0.0515,53465903.004424796,2486155.1550014378,20047.0
29,2018-07-10 00:00:00,0.0498,0.0485,0.0458,0.0544,44184620.58790023,2183014.877353725,18276.0
30,2018-07-09 00:00:00,0.0526,0.0497,0.049,0.053,19144860.957376376,966513.19685662,12262.0
31,2018-07-08 00:00:00,0.0527,0.0527,0.0509,0.0562,21271730.185067028,1136331.2678858964,15566.0
32,2018-07-07 00:00:00,0.0548,0.0527,0.0511,0.0555,27949663.58932592,1478554.1732433515,28518.0
33,2018-07-06 00:00:00,0.0539,0.0548,0.0458,0.0572,61853776.09520773,3185842.8949276735,29454.0
34,2018-07-05 00:00:00,0.0599,0.0539,0.0522,0.0601,51575941.702945106,2859775.036162304,17891.0
35,2018-07-04 00:00:00,0.0632,0.0598,0.0566,0.0637,53000401.13714677,3136651.5044918456,19336.0
36,2018-07-03 00:00:00,0.065,0.0633,0.0588,0.069,77746859.26158917,4969349.0233735675,22073.0
37,2018-07-02 00:00:00,0.063,0.0652,0.0593,0.0669,54474018.83986869,3421830.704623331,18856.0
38,2018-07-01 00:00:00,0.0576,0.063,0.055,0.0679,85778032.6369863,5284529.760137469,21567.0
39,2018-06-30 00:00:00,0.0538,0.0576,0.0515,0.0585,52944467.15249583,2955521.446172934,19199.0
40,2018-06-29 00:00:00,0.0558,0.0538,0.05,0.0589,57386852.8310805,3056608.4817076237,24912.0
41,2018-06-28 00:00:00,0.0546,0.056,0.0509,0.06,74215854.23585688,4196679.727955006,43638.0
42,2018-06-27 00:00:00,0.0618,0.0547,0.051,0.062,87331178.80632754,4750907.853164492,23928.0
43,2018-06-26 00:00:00,0.072,0.0618,0.0594,0.0759,114764084.3369316,7509551.24870433,30105.0
44,2018-06-25 00:00:00,0.0634,0.072,0.0589,0.0748,244109204.04695782,16871781.781430725,44325.0
45,2018-06-24 00:00:00,0.0498,0.0633,0.0398,0.0646,327877675.10591775,17353989.111963812,92648.0
46,2018-06-23 00:00:00,0.0536,0.0498,0.0398,0.0542,153323759.30061203,7037495.822853238,66235.0
47,2018-06-22 00:00:00,0.0623,0.0536,0.0465,0.0724,189494154.10597488,11272606.131080944,50796.0
48,2018-06-21 00:00:00,0.0852,0.0628,0.0611,0.0852,159292059.817064,11274537.335060755,38715.0
49,2018-06-20 00:00:00,0.0933,0.0852,0.0822,0.098,93160081.55315736,8138314.2635146715,76459.0
50,2018-06-19 00:00:00,0.1032,0.0935,0.0835,0.1033,161256931.11602047,14845882.59690764,50899.0
51,2018-06-18 00:00:00,0.1147,0.1033,0.101,0.1147,51535650.051024325,5419407.04799529,22869.0
52,2018-06-17 00:00:00,0.122,0.1147,0.1105,0.1255,55220834.40590958,6437173.956230483,22568.0
53,2018-06-16 00:00:00,0.1384,0.1218,0.1152,0.1395,77977448.8691641,9579757.121270869,28430.0
54,2018-06-15 00:00:00,0.1427,0.1375,0.1289,0.1553,127567503.71392941,18251783.510341335,37904.0
