,id,open,close,low,high,amount,vol,count
0,2018-08-08 00:00:00,0.1436,0.1317,0.131,0.1437,1484438.545976112,204436.13164254,4422.0
1,2018-08-07 00:00:00,0.1424,0.1434,0.1388,0.145,1763742.9180904122,251087.51682071,10518.0
2,2018-08-06 00:00:00,0.1445,0.142,0.1404,0.148,1082069.3972854714,156454.70200432,9366.0
3,2018-08-05 00:00:00,0.1434,0.1442,0.1425,0.1463,1503250.4730852626,216727.24014058,8917.0
4,2018-08-04 00:00:00,0.1519,0.143,0.1425,0.1545,1077427.629707547,160162.35498597348,8899.0
5,2018-08-03 00:00:00,0.1544,0.1518,0.1455,0.1567,1169575.8681930127,175420.05078997675,9744.0
6,2018-08-02 00:00:00,0.16,0.154,0.1527,0.1633,856376.5492411089,135290.28735816965,7024.0
7,2018-08-01 00:00:00,0.1626,0.16,0.1545,0.1644,1250119.1618155765,200155.88530237,8935.0
8,2018-07-31 00:00:00,0.1725,0.1622,0.1591,0.1736,1359280.832636273,227154.99755375,9067.0
9,2018-07-30 00:00:00,0.1784,0.1726,0.1722,0.1787,783423.3265807789,136997.83343864,7276.0
10,2018-07-29 00:00:00,0.1743,0.178,0.1741,0.1813,1091407.1556584681,193286.70726435125,6223.0
11,2018-07-28 00:00:00,0.1763,0.1743,0.173,0.1805,751780.4495953684,132309.81232538546,6501.0
12,2018-07-27 00:00:00,0.1834,0.1764,0.17,0.1852,1865450.7886359284,328767.57832457335,8038.0
13,2018-07-26 00:00:00,0.1784,0.1831,0.1776,0.1876,1449048.627868491,266499.2075295876,6372.0
14,2018-07-25 00:00:00,0.1776,0.1781,0.1755,0.1859,2052419.644721396,370105.8056049694,8926.0
15,2018-07-24 00:00:00,0.1767,0.1771,0.17,0.1822,1706267.3282802468,299675.9823782547,10348.0
16,2018-07-23 00:00:00,0.1746,0.1773,0.168,0.1939,2127197.5105794454,378026.3403707214,10765.0
17,2018-07-22 00:00:00,0.172,0.1749,0.1691,0.1767,1072073.579114881,184544.80692524,7765.0
18,2018-07-21 00:00:00,0.1737,0.172,0.1634,0.1782,1069453.3879403856,181779.48390667426,9779.0
19,2018-07-20 00:00:00,0.1873,0.173,0.1725,0.1911,1146123.5061949098,206328.39306327753,8706.0
20,2018-07-19 00:00:00,0.1972,0.1872,0.1833,0.2014,1725812.0376471179,331565.65355627786,8266.0
21,2018-07-18 00:00:00,0.1751,0.1971,0.1736,0.2025,5340557.946361312,1016678.8564506,10134.0
22,2018-07-17 00:00:00,0.1704,0.1751,0.1703,0.1808,2460092.277867676,430177.1645307121,6870.0
23,2018-07-16 00:00:00,0.164,0.1704,0.1608,0.1725,1406925.647905699,234932.18654590953,6309.0
