,id,open,close,low,high,amount,vol,count
0,2018-08-08 00:00:00,0.4087,0.363,0.3541,0.4107,30167985.89061089,11510576.62489162,22586.0
1,2018-08-07 00:00:00,0.4223,0.4087,0.403,0.4225,45541782.58004766,18793470.854558647,29319.0
2,2018-08-06 00:00:00,0.4301,0.4224,0.4217,0.4374,43034232.91225656,18499180.832983267,24208.0
3,2018-08-05 00:00:00,0.4295,0.43,0.4273,0.433,45834943.65714974,19735320.90129752,22893.0
4,2018-08-04 00:00:00,0.4405,0.4295,0.4291,0.4447,38830694.33903274,17027079.292701665,21237.0
5,2018-08-03 00:00:00,0.4329,0.4404,0.4257,0.4478,61399074.95817287,26759049.047755055,35368.0
6,2018-08-02 00:00:00,0.4501,0.433,0.43,0.4512,50091241.56830219,22112832.2068188,26607.0
7,2018-08-01 00:00:00,0.4309,0.4502,0.4265,0.4631,75393078.08870152,33161094.933603913,41579.0
8,2018-07-31 00:00:00,0.4468,0.4311,0.4263,0.4502,66306867.741520256,29091516.21887495,32197.0
9,2018-07-30 00:00:00,0.454,0.4469,0.4445,0.457,89555975.85734823,40408329.126061656,30214.0
10,2018-07-29 00:00:00,0.4512,0.4541,0.4481,0.46,60424257.29345028,27366747.109411754,21500.0
11,2018-07-28 00:00:00,0.4552,0.4509,0.448,0.462,27848055.192936685,12651709.638550557,18651.0
12,2018-07-27 00:00:00,0.4604,0.4547,0.4439,0.463,30781480.31333539,13919245.04817853,24454.0
13,2018-07-26 00:00:00,0.459,0.4607,0.4572,0.4689,35743794.66366629,16575305.890448658,25091.0
14,2018-07-25 00:00:00,0.4601,0.4588,0.45,0.468,52416022.46622889,24030289.94435776,35355.0
15,2018-07-24 00:00:00,0.4507,0.4601,0.4374,0.469,61075489.27081875,27648271.262300324,38541.0
16,2018-07-23 00:00:00,0.4593,0.4507,0.4473,0.4638,24291622.534802597,11079568.171965512,23771.0
17,2018-07-22 00:00:00,0.4568,0.4589,0.4501,0.4611,12748359.239349596,5797107.561292249,14811.0
18,2018-07-21 00:00:00,0.458,0.4571,0.4301,0.4688,27124805.693182487,12140629.299983846,29912.0
