,id,open,close,low,high,amount,vol,count
0,2018-08-08 00:00:00,1.376e-05,1.333e-05,1.299e-05,1.461e-05,740806.0,10.17322243,2047.0
1,2018-08-07 00:00:00,1.241e-05,1.38e-05,1.184e-05,1.583e-05,2044634.0439816823,27.464406940312273,5678.0
2,2018-08-06 00:00:00,1.261e-05,1.236e-05,1.197e-05,1.275e-05,565525.0,6.97622311,2764.0
3,2018-08-05 00:00:00,1.222e-05,1.261e-05,1.19e-05,1.29e-05,662874.4084732215,8.19169297,2309.0
4,2018-08-04 00:00:00,1.176e-05,1.224e-05,1.152e-05,1.333e-05,515438.0,6.08536492,3935.0
5,2018-08-03 00:00:00,1.172e-05,1.17e-05,1.108e-05,1.22e-05,1047491.1530008453,12.16118218,4418.0
6,2018-08-02 00:00:00,1.331e-05,1.169e-05,1.153e-05,1.49e-05,1041187.0579851344,12.86673691,4174.0
7,2018-08-01 00:00:00,1.371e-05,1.342e-05,1.25e-05,1.443e-05,869994.165467626,11.91102417,4340.0
8,2018-07-31 00:00:00,1.463e-05,1.373e-05,1.322e-05,1.471e-05,1269475.0,17.91031456,4436.0
9,2018-07-30 00:00:00,1.426e-05,1.469e-05,1.347e-05,1.51e-05,724478.4428172943,10.31406122,3735.0
10,2018-07-29 00:00:00,1.467e-05,1.425e-05,1.399e-05,1.478e-05,361143.0,5.22442627,3087.0
11,2018-07-28 00:00:00,1.484e-05,1.466e-05,1.432e-05,1.511e-05,382970.0,5.63913536,3870.0
12,2018-07-27 00:00:00,1.541e-05,1.484e-05,1.482e-05,1.587e-05,779553.0,11.91519745,4686.0
13,2018-07-26 00:00:00,1.518e-05,1.541e-05,1.5e-05,1.567e-05,930240.0,14.23747643,4094.0
14,2018-07-25 00:00:00,1.546e-05,1.516e-05,1.452e-05,1.586e-05,1038820.0,15.81034458,4992.0
15,2018-07-24 00:00:00,1.737e-05,1.546e-05,1.483e-05,1.763e-05,1184010.0178690145,18.51220301,7856.0
16,2018-07-23 00:00:00,1.819e-05,1.738e-05,1.68e-05,1.834e-05,949167.0,17.04345857,6855.0
17,2018-07-22 00:00:00,1.826e-05,1.816e-05,1.809e-05,1.847e-05,467510.0,8.48075616,5453.0
18,2018-07-21 00:00:00,1.84e-05,1.831e-05,1.809e-05,1.848e-05,868072.4470524017,15.7982494,7450.0
19,2018-07-20 00:00:00,1.957e-05,1.838e-05,1.8e-05,2.048e-05,996227.0,18.72534681,7854.0
20,2018-07-19 00:00:00,2.091e-05,1.95e-05,1.922e-05,2.173e-05,855370.149408284,17.44104554,6780.0
21,2018-07-18 00:00:00,2.204e-05,2.091e-05,2.057e-05,2.347e-05,1027432.0,22.20658958,6883.0
22,2018-07-17 00:00:00,2.244e-05,2.204e-05,2.166e-05,2.266e-05,499926.0,11.03905768,6258.0
23,2018-07-16 00:00:00,2.187e-05,2.238e-05,2.166e-05,2.364e-05,611583.0181895093,13.58055682,6738.0
24,2018-07-15 00:00:00,2.18e-05,2.178e-05,2.166e-05,2.192e-05,346359.8463648834,7.52164006,6354.0
25,2018-07-14 00:00:00,2.216e-05,2.171e-05,2.166e-05,2.216e-05,528745.0,11.48275734,5774.0
26,2018-07-13 00:00:00,2.174e-05,2.199e-05,2.166e-05,2.288e-05,484915.0,10.6433112,7641.0
27,2018-07-12 00:00:00,2.186e-05,2.171e-05,2.166e-05,2.226e-05,639109.0,13.91370419,7969.0
28,2018-07-11 00:00:00,2.272e-05,2.195e-05,1.901e-05,2.441e-05,1578629.6158969805,34.88099746,9359.0
29,2018-07-10 00:00:00,2.464e-05,2.266e-05,2.157e-05,2.509e-05,1058135.472381145,24.8010602,7477.0
30,2018-07-09 00:00:00,2.587e-05,2.467e-05,2.426e-05,2.587e-05,918760.7562854826,22.73338203,6983.0
31,2018-07-08 00:00:00,2.617e-05,2.576e-05,2.5e-05,2.683e-05,464672.71710897854,11.97230014,6608.0
32,2018-07-07 00:00:00,2.654e-05,2.608e-05,2.537e-05,2.673e-05,265862.0,6.91948597,6164.0
33,2018-07-06 00:00:00,2.738e-05,2.651e-05,2.591e-05,2.8e-05,634833.9152236652,16.95012445,7560.0
34,2018-07-05 00:00:00,2.778e-05,2.746e-05,2.667e-05,2.848e-05,944954.5388544326,25.9662252,7249.0
35,2018-07-04 00:00:00,2.663e-05,2.78e-05,2.463e-05,2.834e-05,1252065.923076923,33.0570703,7716.0
36,2018-07-03 00:00:00,2.552e-05,2.665e-05,2.502e-05,3.275e-05,1975419.0056899842,55.61082919,10748.0
37,2018-07-02 00:00:00,2.485e-05,2.545e-05,2.462e-05,2.626e-05,858459.8032659409,21.62422887,7542.0
38,2018-07-01 00:00:00,2.565e-05,2.483e-05,2.462e-05,2.668e-05,787846.1970055162,20.0251307,8262.0
39,2018-06-30 00:00:00,2.554e-05,2.584e-05,2.463e-05,2.661e-05,456832.0,11.56720351,7084.0
40,2018-06-29 00:00:00,2.537e-05,2.565e-05,2.501e-05,2.697e-05,431584.0,11.17266703,5707.0
41,2018-06-28 00:00:00,2.503e-05,2.55e-05,2.48e-05,2.574e-05,556624.0,14.02739981,7284.0
42,2018-06-27 00:00:00,2.515e-05,2.522e-05,2.462e-05,2.569e-05,429477.6538461539,10.81373825,5627.0
43,2018-06-26 00:00:00,2.79e-05,2.527e-05,2.462e-05,2.978e-05,1231401.9883018662,32.61081747,8011.0
44,2018-06-25 00:00:00,2.476e-05,2.773e-05,2.462e-05,2.89e-05,316340.89374498796,8.19769409,5178.0
45,2018-06-24 00:00:00,2.509e-05,2.476e-05,2.451e-05,2.569e-05,381593.54752371897,9.46116402461662,5809.0
46,2018-06-23 00:00:00,2.773e-05,2.507e-05,2.47e-05,2.901e-05,455803.0,12.5291256,5925.0
47,2018-06-22 00:00:00,2.954e-05,2.785e-05,2.708e-05,2.97e-05,1169225.0,33.30368179,6414.0
48,2018-06-21 00:00:00,3.081e-05,2.959e-05,2.875e-05,3.083e-05,345489.7076871207,10.20340032,4899.0
49,2018-06-20 00:00:00,3.104e-05,3.035e-05,3.016e-05,3.11e-05,413857.5820702999,12.66114261,3931.0
50,2018-06-19 00:00:00,3.072e-05,3.105e-05,3.056e-05,3.147e-05,437374.2798617031,13.46555033,4550.0
51,2018-06-18 00:00:00,3.068e-05,3.061e-05,3.056e-05,3.107e-05,132705.0,4.0715953,4378.0
52,2018-06-17 00:00:00,3.174e-05,3.068e-05,3.035e-05,3.231e-05,505651.0,15.57073323,7842.0
53,2018-06-16 00:00:00,3.181e-05,3.173e-05,3.15e-05,3.343e-05,354791.1939326834,11.27236279,4391.0
54,2018-06-15 00:00:00,3.235e-05,3.179e-05,3.156e-05,3.437e-05,495976.42416614224,16.12854833,6985.0
55,2018-06-14 00:00:00,3.173e-05,3.247e-05,3.156e-05,3.468e-05,719064.1873897153,23.112496832088254,4259.0
56,2018-06-13 00:00:00,3.272e-05,3.173e-05,3.099e-05,3.308e-05,959229.0,30.88444237,8389.0
57,2018-06-12 00:00:00,3.165e-05,3.275e-05,3.157e-05,3.369e-05,685515.4135965594,22.40499105,6524.0
58,2018-06-11 00:00:00,3.37e-05,3.168e-05,3.151e-05,3.48e-05,1011836.4196113074,34.11127826,6714.0
59,2018-06-10 00:00:00,3.556e-05,3.374e-05,3.29e-05,3.599e-05,1025886.5867452136,35.60137343,6209.0
60,2018-06-09 00:00:00,3.469e-05,3.545e-05,3.396e-05,3.596e-05,589744.1060692002,20.52923155,6205.0
61,2018-06-08 00:00:00,3.579e-05,3.494e-05,3.47e-05,3.627e-05,423246.0,15.03186628,5362.0
62,2018-06-07 00:00:00,3.762e-05,3.575e-05,3.476e-05,3.781e-05,464556.0,16.95591268,5801.0
