,time,open,high,low,close
0,2018-08-08 00:00:00,3.5000000000000004e-06,3.83e-06,3.25e-06,3.31e-06
1,2018-08-07 00:00:00,3.36e-06,5.5e-06,3.28e-06,3.5000000000000004e-06
2,2018-08-06 00:00:00,3.28e-06,3.43e-06,3.26e-06,3.35e-06
3,2018-08-05 00:00:00,3.27e-06,3.32e-06,3.09e-06,3.28e-06
4,2018-08-04 00:00:00,3.29e-06,3.46e-06,3.19e-06,3.24e-06
5,2018-08-03 00:00:00,3.4e-06,3.5000000000000004e-06,3.18e-06,3.29e-06
6,2018-08-02 00:00:00,3.66e-06,3.68e-06,3.38e-06,3.4e-06
7,2018-08-01 00:00:00,3.7000000000000006e-06,3.77e-06,3.48e-06,3.66e-06
8,2018-07-31 00:00:00,4.14e-06,4.14e-06,3.58e-06,3.7000000000000006e-06
9,2018-07-30 00:00:00,4.32e-06,4.4e-06,4.1e-06,4.13e-06
10,2018-07-29 00:00:00,4.32e-06,4.39e-06,4.14e-06,4.32e-06
11,2018-07-28 00:00:00,4.56e-06,4.58e-06,4.26e-06,4.2999999999999995e-06
12,2018-07-27 00:00:00,4.61e-06,4.89e-06,4.27e-06,4.55e-06
13,2018-07-26 00:00:00,4.49e-06,4.66e-06,4.4e-06,4.6e-06
14,2018-07-25 00:00:00,4.2999999999999995e-06,4.78e-06,4.09e-06,4.49e-06
15,2018-07-24 00:00:00,4.45e-06,4.75e-06,4.05e-06,4.2999999999999995e-06
16,2018-07-23 00:00:00,4.56e-06,4.59e-06,4.31e-06,4.46e-06
17,2018-07-22 00:00:00,4.64e-06,4.72e-06,4.38e-06,4.57e-06
18,2018-07-21 00:00:00,4.51e-06,4.78e-06,4.31e-06,4.65e-06
19,2018-07-20 00:00:00,5.16e-06,5.32e-06,4.5e-06,4.51e-06
20,2018-07-19 00:00:00,5.63e-06,5.9e-06,5.09e-06,5.15e-06
21,2018-07-18 00:00:00,5.93e-06,6.12e-06,5.51e-06,5.65e-06
22,2018-07-17 00:00:00,6.14e-06,6.4e-06,5.7999999999999995e-06,5.93e-06
23,2018-07-16 00:00:00,6.62e-06,6.75e-06,5.71e-06,6.13e-06
24,2018-07-15 00:00:00,6.55e-06,6.78e-06,6.45e-06,6.64e-06
25,2018-07-14 00:00:00,6.79e-06,6.86e-06,6.39e-06,6.56e-06
26,2018-07-13 00:00:00,6.98e-06,6.98e-06,6.57e-06,6.8e-06
27,2018-07-12 00:00:00,6.8e-06,7.63e-06,6.5000000000000004e-06,6.98e-06
28,2018-07-11 00:00:00,7.000000000000001e-06,7.06e-06,6.34e-06,6.77e-06
29,2018-07-10 00:00:00,7.499999999999999e-06,7.68e-06,6.86e-06,6.93e-06
30,2018-07-09 00:00:00,7.78e-06,7.99e-06,7.43e-06,7.49e-06
31,2018-07-08 00:00:00,7.61e-06,8.06e-06,7.6e-06,7.79e-06
32,2018-07-07 00:00:00,7.92e-06,8.21e-06,7.59e-06,7.68e-06
33,2018-07-06 00:00:00,8.02e-06,8.28e-06,7.499999999999999e-06,7.89e-06
34,2018-07-05 00:00:00,8.23e-06,8.68e-06,7.99e-06,8.01e-06
35,2018-07-04 00:00:00,7.64e-06,9e-06,7.499999999999999e-06,8.21e-06
36,2018-07-03 00:00:00,7.67e-06,8.16e-06,7.54e-06,7.68e-06
37,2018-07-02 00:00:00,7.16e-06,7.9e-06,7.08e-06,7.71e-06
38,2018-07-01 00:00:00,7.22e-06,7.59e-06,7.04e-06,7.15e-06
39,2018-06-30 00:00:00,7.06e-06,7.68e-06,6.900000000000001e-06,7.21e-06
40,2018-06-29 00:00:00,7.29e-06,7.31e-06,6.86e-06,7.06e-06
41,2018-06-28 00:00:00,7.13e-06,7.38e-06,7.08e-06,7.29e-06
42,2018-06-27 00:00:00,7.03e-06,7.39e-06,6.89e-06,7.19e-06
43,2018-06-26 00:00:00,7.2999999999999996e-06,7.48e-06,6.98e-06,7.05e-06
44,2018-06-25 00:00:00,7.03e-06,7.51e-06,6.98e-06,7.39e-06
45,2018-06-24 00:00:00,7.9e-06,7.98e-06,6.75e-06,7.03e-06
46,2018-06-23 00:00:00,8.05e-06,8.58e-06,7.71e-06,7.92e-06
47,2018-06-22 00:00:00,8.37e-06,9.63e-06,7.75e-06,8.05e-06
48,2018-06-21 00:00:00,7.19e-06,9.31e-06,7.06e-06,8.37e-06
49,2018-06-20 00:00:00,7.2999999999999996e-06,7.41e-06,7.05e-06,7.13e-06
50,2018-06-19 00:00:00,7.21e-06,7.45e-06,7.1e-06,7.29e-06
51,2018-06-18 00:00:00,7.42e-06,7.55e-06,7.12e-06,7.18e-06
52,2018-06-17 00:00:00,7.53e-06,7.76e-06,7.33e-06,7.400000000000001e-06
53,2018-06-16 00:00:00,7.24e-06,7.95e-06,7.1e-06,7.53e-06
54,2018-06-15 00:00:00,7.24e-06,7.67e-06,7.11e-06,7.25e-06
55,2018-06-14 00:00:00,7.14e-06,7.54e-06,6.900000000000001e-06,7.25e-06
56,2018-06-13 00:00:00,7.71e-06,7.79e-06,7.16e-06,7.16e-06
57,2018-06-12 00:00:00,7.71e-06,8.27e-06,7.16e-06,7.71e-06
58,2018-06-11 00:00:00,8.73e-06,1.05e-05,7.69e-06,7.71e-06
59,2018-06-10 00:00:00,9.03e-06,9.14e-06,8.5e-06,8.7e-06
60,2018-06-09 00:00:00,9.43e-06,9.58e-06,8.89e-06,8.96e-06
61,2018-06-08 00:00:00,9.87e-06,1.002e-05,9.27e-06,9.43e-06
62,2018-06-07 00:00:00,1.014e-05,1.031e-05,9.72e-06,9.86e-06
63,2018-06-06 00:00:00,1.015e-05,1.056e-05,1.002e-05,1.021e-05
64,2018-06-05 00:00:00,1.034e-05,1.053e-05,9.82e-06,1.016e-05
65,2018-06-04 00:00:00,1.098e-05,1.116e-05,9.91e-06,1.033e-05
66,2018-06-03 00:00:00,1.104e-05,1.119e-05,1.07e-05,1.097e-05
67,2018-06-02 00:00:00,1.076e-05,1.11e-05,1.057e-05,1.104e-05
68,2018-06-01 00:00:00,1.095e-05,1.108e-05,1.042e-05,1.076e-05
69,2018-05-31 00:00:00,1.074e-05,1.101e-05,1.044e-05,1.095e-05
70,2018-05-30 00:00:00,1.101e-05,1.137e-05,1.068e-05,1.071e-05
71,2018-05-29 00:00:00,1.102e-05,1.129e-05,1.058e-05,1.101e-05
72,2018-05-28 00:00:00,1.183e-05,1.26e-05,1.084e-05,1.106e-05
73,2018-05-27 00:00:00,1.153e-05,1.224e-05,1.136e-05,1.182e-05
74,2018-05-26 00:00:00,1.062e-05,1.26e-05,1.032e-05,1.154e-05
75,2018-05-25 00:00:00,1.056e-05,1.074e-05,1.027e-05,1.061e-05
76,2018-05-24 00:00:00,1.002e-05,1.057e-05,9.52e-06,1.055e-05
77,2018-05-23 00:00:00,1.118e-05,1.128e-05,9.99e-06,1.003e-05
78,2018-05-22 00:00:00,1.167e-05,1.184e-05,1.066e-05,1.117e-05
79,2018-05-21 00:00:00,1.198e-05,1.23e-05,1.15e-05,1.165e-05
80,2018-05-20 00:00:00,1.225e-05,1.238e-05,1.168e-05,1.199e-05
81,2018-05-19 00:00:00,1.265e-05,1.269e-05,1.211e-05,1.226e-05
82,2018-05-18 00:00:00,1.317e-05,1.3500000000000001e-05,1.202e-05,1.259e-05
83,2018-05-17 00:00:00,1.205e-05,1.326e-05,1.182e-05,1.315e-05
84,2018-05-16 00:00:00,1.265e-05,1.272e-05,1.173e-05,1.205e-05
85,2018-05-15 00:00:00,1.227e-05,1.299e-05,1.201e-05,1.266e-05
86,2018-05-14 00:00:00,1.28e-05,1.287e-05,1.172e-05,1.219e-05
87,2018-05-13 00:00:00,1.175e-05,1.283e-05,1.156e-05,1.278e-05
88,2018-05-12 00:00:00,1.225e-05,1.25e-05,1.057e-05,1.172e-05
89,2018-05-11 00:00:00,1.397e-05,1.405e-05,1.153e-05,1.224e-05
90,2018-05-10 00:00:00,1.409e-05,1.437e-05,1.366e-05,1.397e-05
91,2018-05-09 00:00:00,1.489e-05,1.527e-05,1.361e-05,1.4099999999999999e-05
92,2018-05-08 00:00:00,1.481e-05,1.546e-05,1.422e-05,1.487e-05
93,2018-05-07 00:00:00,1.495e-05,1.6e-05,1.385e-05,1.481e-05
94,2018-05-06 00:00:00,1.6100000000000002e-05,1.8e-05,1.465e-05,1.495e-05
95,2018-05-05 00:00:00,1.514e-05,1.83e-05,1.502e-05,1.607e-05
96,2018-05-04 00:00:00,1.495e-05,1.655e-05,1.396e-05,1.519e-05
97,2018-05-03 00:00:00,1.517e-05,1.538e-05,1.418e-05,1.49e-05
98,2018-05-02 00:00:00,1.454e-05,1.55e-05,1.4000000000000001e-05,1.517e-05
99,2018-05-01 00:00:00,1.415e-05,1.479e-05,1.272e-05,1.453e-05
100,2018-04-30 00:00:00,1.439e-05,1.49e-05,1.372e-05,1.415e-05
101,2018-04-29 00:00:00,1.416e-05,1.531e-05,1.362e-05,1.439e-05
102,2018-04-28 00:00:00,1.341e-05,1.433e-05,1.308e-05,1.415e-05
103,2018-04-27 00:00:00,1.374e-05,1.445e-05,1.322e-05,1.34e-05
104,2018-04-26 00:00:00,1.32e-05,1.4000000000000001e-05,1.308e-05,1.373e-05
105,2018-04-25 00:00:00,1.548e-05,1.548e-05,1.243e-05,1.319e-05
106,2018-04-24 00:00:00,1.547e-05,1.668e-05,1.496e-05,1.548e-05
107,2018-04-23 00:00:00,1.609e-05,1.948e-05,1.528e-05,1.537e-05
108,2018-04-22 00:00:00,1.299e-05,1.7e-05,1.265e-05,1.62e-05
109,2018-04-21 00:00:00,1.365e-05,1.4499999999999998e-05,1.189e-05,1.297e-05
110,2018-04-20 00:00:00,1.419e-05,1.467e-05,1.326e-05,1.364e-05
111,2018-04-19 00:00:00,1.172e-05,1.49e-05,1.1599999999999999e-05,1.419e-05
112,2018-04-18 00:00:00,1.13e-05,1.194e-05,1.097e-05,1.172e-05
113,2018-04-17 00:00:00,1.064e-05,1.162e-05,1.059e-05,1.13e-05
114,2018-04-16 00:00:00,1.092e-05,1.107e-05,1.038e-05,1.064e-05
115,2018-04-15 00:00:00,1.049e-05,1.132e-05,1.042e-05,1.092e-05
116,2018-04-14 00:00:00,1.109e-05,1.137e-05,9.95e-06,1.049e-05
117,2018-04-13 00:00:00,1.028e-05,1.129e-05,1.011e-05,1.108e-05
118,2018-04-12 00:00:00,1.052e-05,1.069e-05,1e-05,1.028e-05
119,2018-04-11 00:00:00,1.023e-05,1.072e-05,1.015e-05,1.052e-05
120,2018-04-10 00:00:00,1.029e-05,1.092e-05,1.015e-05,1.023e-05
121,2018-04-09 00:00:00,1.017e-05,1.042e-05,1.005e-05,1.028e-05
122,2018-04-08 00:00:00,1.004e-05,1.044e-05,1e-05,1.017e-05
123,2018-04-07 00:00:00,1.014e-05,1.029e-05,9.91e-06,1.005e-05
124,2018-04-06 00:00:00,1.036e-05,1.044e-05,9.78e-06,1.014e-05
125,2018-04-05 00:00:00,1.059e-05,1.074e-05,1.013e-05,1.033e-05
126,2018-04-04 00:00:00,1.173e-05,1.227e-05,1.041e-05,1.058e-05
127,2018-04-03 00:00:00,1.118e-05,1.175e-05,1.084e-05,1.175e-05
128,2018-04-02 00:00:00,1.116e-05,1.157e-05,1.106e-05,1.117e-05
129,2018-04-01 00:00:00,1.202e-05,1.211e-05,1.108e-05,1.115e-05
130,2018-03-31 00:00:00,1.236e-05,1.3699999999999998e-05,1.156e-05,1.202e-05
131,2018-03-30 00:00:00,1.106e-05,1.254e-05,1.102e-05,1.239e-05
132,2018-03-29 00:00:00,1.137e-05,1.282e-05,1.078e-05,1.107e-05
133,2018-03-28 00:00:00,1.051e-05,1.288e-05,1.04e-05,1.136e-05
134,2018-03-27 00:00:00,1.029e-05,1.104e-05,9.99e-06,1.06e-05
135,2018-03-26 00:00:00,1.074e-05,1.155e-05,9.96e-06,1.029e-05
136,2018-03-25 00:00:00,1.086e-05,1.089e-05,1.042e-05,1.074e-05
137,2018-03-24 00:00:00,1.06e-05,1.089e-05,9.92e-06,1.084e-05
138,2018-03-23 00:00:00,9.46e-06,1.174e-05,9.42e-06,1.059e-05
139,2018-03-22 00:00:00,9.96e-06,1.054e-05,9.27e-06,9.46e-06
140,2018-03-21 00:00:00,1e-05,1.021e-05,9.6e-06,9.96e-06
141,2018-03-20 00:00:00,1.014e-05,1.026e-05,9.66e-06,1e-05
142,2018-03-19 00:00:00,9.43e-06,1.028e-05,9.33e-06,1.014e-05
143,2018-03-18 00:00:00,1.181e-05,1.193e-05,9.17e-06,9.42e-06
144,2018-03-17 00:00:00,1.321e-05,1.411e-05,1.114e-05,1.18e-05
145,2018-03-16 00:00:00,9.83e-06,1.806e-05,9.74e-06,1.321e-05
146,2018-03-15 00:00:00,1.143e-05,1.149e-05,9.13e-06,9.84e-06
147,2018-03-14 00:00:00,1.157e-05,1.17e-05,1.124e-05,1.145e-05
148,2018-03-13 00:00:00,1.151e-05,1.201e-05,1.131e-05,1.157e-05
149,2018-03-12 00:00:00,1.193e-05,1.266e-05,1.127e-05,1.149e-05
150,2018-03-11 00:00:00,1.22e-05,1.293e-05,1.162e-05,1.193e-05
151,2018-03-10 00:00:00,1.201e-05,1.278e-05,1.18e-05,1.22e-05
152,2018-03-09 00:00:00,1.236e-05,1.25e-05,1.138e-05,1.198e-05
153,2018-03-08 00:00:00,1.334e-05,1.359e-05,1.147e-05,1.236e-05
154,2018-03-07 00:00:00,1.493e-05,1.528e-05,1.323e-05,1.334e-05
155,2018-03-06 00:00:00,1.598e-05,1.859e-05,1.458e-05,1.494e-05
156,2018-03-05 00:00:00,1.644e-05,1.663e-05,1.568e-05,1.598e-05
157,2018-03-04 00:00:00,1.571e-05,1.662e-05,1.553e-05,1.644e-05
158,2018-03-03 00:00:00,1.747e-05,1.761e-05,1.534e-05,1.572e-05
159,2018-03-02 00:00:00,1.793e-05,1.86e-05,1.701e-05,1.747e-05
160,2018-03-01 00:00:00,1.871e-05,1.897e-05,1.727e-05,1.792e-05
161,2018-02-28 00:00:00,1.926e-05,1.9699999999999998e-05,1.822e-05,1.871e-05
162,2018-02-27 00:00:00,1.932e-05,2.175e-05,1.811e-05,1.926e-05
163,2018-02-26 00:00:00,2.036e-05,2.078e-05,1.923e-05,1.929e-05
164,2018-02-25 00:00:00,2.0300000000000002e-05,2.115e-05,2.013e-05,2.037e-05
165,2018-02-24 00:00:00,2.028e-05,2.529e-05,1.986e-05,2.0300000000000002e-05
166,2018-02-23 00:00:00,1.945e-05,2.08e-05,1.901e-05,2.029e-05
167,2018-02-22 00:00:00,2.09e-05,2.157e-05,1.92e-05,1.944e-05
168,2018-02-21 00:00:00,2.043e-05,2.235e-05,1.902e-05,2.087e-05
169,2018-02-20 00:00:00,2.152e-05,2.323e-05,2.007e-05,2.044e-05
170,2018-02-19 00:00:00,2.303e-05,2.329e-05,2.131e-05,2.159e-05
171,2018-02-18 00:00:00,2.415e-05,2.497e-05,2.25e-05,2.313e-05
172,2018-02-17 00:00:00,2.548e-05,2.548e-05,2.334e-05,2.413e-05
173,2018-02-16 00:00:00,2.513e-05,2.689e-05,2.45e-05,2.553e-05
174,2018-02-15 00:00:00,2.515e-05,3.374e-05,2.471e-05,2.512e-05
175,2018-02-14 00:00:00,2.577e-05,2.747e-05,2.308e-05,2.513e-05
176,2018-02-13 00:00:00,3.009e-05,3.035e-05,2.487e-05,2.575e-05
177,2018-02-12 00:00:00,3.04e-05,3.252e-05,2.935e-05,3.018e-05
178,2018-02-11 00:00:00,3.115e-05,3.294e-05,2.994e-05,3.049e-05
179,2018-02-10 00:00:00,3.34e-05,3.392e-05,3.055e-05,3.112e-05
180,2018-02-09 00:00:00,3.339e-05,3.481e-05,3.051e-05,3.34e-05
181,2018-02-08 00:00:00,3.475e-05,3.721e-05,3.293e-05,3.342e-05
182,2018-02-07 00:00:00,3.5799999999999996e-05,3.848e-05,3.273e-05,3.467e-05
183,2018-02-06 00:00:00,3.389e-05,4e-05,3.321e-05,3.571e-05
184,2018-02-05 00:00:00,3.267e-05,3.8e-05,3.02e-05,3.322e-05
185,2018-02-04 00:00:00,3.478e-05,3.487e-05,3.06e-05,3.272e-05
186,2018-02-03 00:00:00,3.315e-05,3.761e-05,3.168e-05,3.478e-05
187,2018-02-02 00:00:00,3.63e-05,3.82e-05,2.934e-05,3.256e-05
188,2018-02-01 00:00:00,4.429e-05,4.439e-05,3.394e-05,3.625e-05
189,2018-01-31 00:00:00,2.794e-05,6.216e-05,2.57e-05,4.429e-05
190,2018-01-30 00:00:00,2.832e-05,2.8999999999999997e-05,2.545e-05,2.794e-05
191,2018-01-29 00:00:00,2.8699999999999996e-05,3.131e-05,2.78e-05,2.841e-05
192,2018-01-28 00:00:00,2.9600000000000005e-05,2.979e-05,2.747e-05,2.835e-05
193,2018-01-27 00:00:00,2.839e-05,2.9999999999999997e-05,2.7300000000000003e-05,2.951e-05
194,2018-01-26 00:00:00,2.941e-05,3.055e-05,2.624e-05,2.839e-05
195,2018-01-25 00:00:00,2.649e-05,3.264e-05,2.649e-05,2.938e-05
196,2018-01-24 00:00:00,2.575e-05,2.924e-05,2.381e-05,2.649e-05
197,2018-01-23 00:00:00,2.355e-05,2.639e-05,1.945e-05,2.558e-05
198,2018-01-22 00:00:00,2.468e-05,2.756e-05,2.33e-05,2.389e-05
199,2018-01-21 00:00:00,2.735e-05,2.9999999999999997e-05,2.45e-05,2.458e-05
200,2018-01-20 00:00:00,2.691e-05,3.383e-05,2.631e-05,2.778e-05
201,2018-01-19 00:00:00,2.592e-05,2.866e-05,2.33e-05,2.716e-05
202,2018-01-18 00:00:00,2.313e-05,2.738e-05,2.285e-05,2.603e-05
203,2018-01-17 00:00:00,2.65e-05,2.8100000000000002e-05,2.282e-05,2.311e-05
204,2018-01-16 00:00:00,3.252e-05,3.585e-05,2.268e-05,2.625e-05
205,2018-01-15 00:00:00,3.406e-05,3.812e-05,3.033e-05,3.248e-05
206,2018-01-14 00:00:00,2.157e-05,5e-05,2.157e-05,3.406e-05
