time,open,low,close,high,vol
2018-08-02 14:58:20,6.51e-06,6.28e-06,6.38e-06,6.79e-06,5.5228604569
2018-08-02 14:58:21,6.51e-06,6.28e-06,6.38e-06,6.79e-06,5.5228604569
2018-08-02 14:58:23,6.51e-06,6.28e-06,6.34e-06,6.79e-06,5.5230290375
2018-08-02 14:58:27,6.51e-06,6.28e-06,6.34e-06,6.79e-06,5.5230290375
2018-08-02 14:58:29,6.51e-06,6.28e-06,6.32e-06,6.79e-06,5.5277479919
2018-08-02 14:58:31,6.51e-06,6.28e-06,6.32e-06,6.79e-06,5.5277479919
2018-08-02 14:58:36,6.51e-06,6.28e-06,6.32e-06,6.79e-06,5.5277479919
2018-08-02 14:58:37,6.51e-06,6.28e-06,6.32e-06,6.79e-06,5.5277479919
2018-08-02 14:58:39,6.51e-06,6.28e-06,6.32e-06,6.79e-06,5.5277479919
2018-08-02 14:58:41,6.51e-06,6.28e-06,6.32e-06,6.79e-06,5.5277479919
2018-08-02 14:58:43,6.51e-06,6.28e-06,6.32e-06,6.79e-06,5.5277479919
2018-08-02 14:58:45,6.51e-06,6.28e-06,6.32e-06,6.79e-06,5.5277479919
2018-08-02 14:58:47,6.51e-06,6.28e-06,6.32e-06,6.79e-06,5.5277479919
2018-08-02 14:58:49,6.51e-06,6.28e-06,6.32e-06,6.79e-06,5.5277479919
2018-08-02 14:58:54,6.51e-06,6.28e-06,6.31e-06,6.79e-06,5.5333788466
2018-08-02 14:58:57,6.51e-06,6.28e-06,6.31e-06,6.79e-06,5.5333788466
2018-08-02 14:59:00,6.51e-06,6.28e-06,6.31e-06,6.79e-06,5.5333788466
2018-08-02 14:59:02,6.5e-06,6.28e-06,6.33e-06,6.79e-06,5.5177601449
2018-08-02 14:59:03,6.5e-06,6.28e-06,6.33e-06,6.79e-06,5.5177601449
2018-08-02 14:59:05,6.5e-06,6.28e-06,6.33e-06,6.79e-06,5.5177601449
2018-08-02 14:59:07,6.5e-06,6.28e-06,6.33e-06,6.79e-06,5.5177601449
2018-08-02 14:59:08,6.5e-06,6.28e-06,6.33e-06,6.79e-06,5.5177601449
2018-08-02 14:59:09,6.5e-06,6.28e-06,6.33e-06,6.79e-06,5.5177601449
2018-08-02 14:59:11,6.5e-06,6.28e-06,6.33e-06,6.79e-06,5.5177601449
2018-08-02 14:59:13,6.5e-06,6.28e-06,6.33e-06,6.79e-06,5.5177601449
2018-08-02 14:59:15,6.5e-06,6.28e-06,6.33e-06,6.79e-06,5.5177601449
2018-08-02 14:59:16,6.5e-06,6.28e-06,6.33e-06,6.79e-06,5.5177601449
2018-08-02 14:59:17,6.5e-06,6.28e-06,6.33e-06,6.79e-06,5.5177601449
2018-08-02 14:59:19,6.5e-06,6.28e-06,6.33e-06,6.79e-06,5.5177601449
2018-08-02 14:59:22,6.5e-06,6.28e-06,6.4e-06,6.79e-06,5.5205732009
2018-08-02 14:59:25,6.5e-06,6.28e-06,6.4e-06,6.79e-06,5.5205732009
2018-08-02 14:59:26,6.5e-06,6.28e-06,6.4e-06,6.79e-06,5.5205732009
2018-08-02 14:59:30,6.5e-06,6.28e-06,6.4e-06,6.79e-06,5.5205732009
2018-08-02 14:59:31,6.5e-06,6.28e-06,6.4e-06,6.79e-06,5.5205732009
2018-08-02 14:59:32,6.5e-06,6.28e-06,6.4e-06,6.79e-06,5.5205732009
2018-08-02 14:59:33,6.5e-06,6.28e-06,6.4e-06,6.79e-06,5.5205732009
