time,open,low,close,high,vol
2018-08-02 15:09:16,0.000281,0.000273,0.000276,0.000285,120.4687128099
2018-08-02 15:09:17,0.000281,0.000273,0.000276,0.000285,120.4687186059
2018-08-02 15:09:18,0.000281,0.000273,0.000276,0.000285,120.4687186059
2018-08-02 15:09:20,0.000281,0.000273,0.000276,0.000285,120.4687186059
2018-08-02 15:09:21,0.000281,0.000273,0.000276,0.000285,120.4687186059
2018-08-02 15:09:23,0.000281,0.000273,0.000276,0.000285,120.4687186059
2018-08-02 15:09:24,0.000281,0.000273,0.000276,0.000285,120.4687186059
2018-08-02 15:09:26,0.000281,0.000273,0.000276,0.000285,120.4687186059
2018-08-02 15:09:27,0.000281,0.000273,0.000276,0.000285,120.4687186059
2018-08-02 15:09:29,0.000281,0.000273,0.000276,0.000285,120.4687186059
2018-08-02 15:09:30,0.000281,0.000273,0.000276,0.000285,120.4687186059
2018-08-02 15:09:32,0.000281,0.000273,0.000276,0.000285,120.4687186059
2018-08-02 15:09:33,0.000281,0.000273,0.000276,0.000285,120.4687186059
2018-08-02 15:09:35,0.000281,0.000273,0.000276,0.000285,120.4787158227
2018-08-02 15:09:36,0.000281,0.000273,0.000276,0.000285,120.4787158227
2018-08-02 15:09:38,0.000281,0.000273,0.000276,0.000285,120.4787158227
2018-08-02 15:09:39,0.000281,0.000273,0.000276,0.000285,120.4787158227
2018-08-02 15:09:40,0.000281,0.000273,0.000276,0.000285,120.4787158227
2018-08-02 15:09:42,0.000281,0.000273,0.000276,0.000285,120.4787158227
2018-08-02 15:09:43,0.000281,0.000273,0.000276,0.000285,120.4787158227
2018-08-02 15:09:45,0.000281,0.000273,0.000276,0.000285,120.4787158227
2018-08-02 15:09:46,0.000281,0.000273,0.000276,0.000285,120.4787158227
2018-08-02 15:09:47,0.000281,0.000273,0.000276,0.000285,120.4787158227
2018-08-02 15:09:49,0.000281,0.000273,0.000276,0.000285,120.4787158227
2018-08-02 15:09:50,0.000281,0.000273,0.000276,0.000285,120.4787158227
2018-08-02 15:09:52,0.000281,0.000273,0.000276,0.000285,120.4787158227
2018-08-02 15:09:53,0.000281,0.000273,0.000276,0.000285,120.4787158227
2018-08-02 15:09:54,0.000281,0.000273,0.000276,0.000285,120.4787158227
2018-08-02 15:09:56,0.000281,0.000273,0.000276,0.000285,120.4787158227
2018-08-02 15:09:57,0.000281,0.000273,0.000276,0.000285,120.4787158227
2018-08-02 15:09:58,0.000281,0.000273,0.000276,0.000285,120.4787158227
2018-08-02 15:09:59,0.000281,0.000273,0.000276,0.000285,120.4787158227
