time,open,low,close,high,vol
2018-08-02 15:57:45,0.00016775,0.00016349,0.00016411,0.00016972,8.6377592085
2018-08-02 15:57:48,0.00016775,0.00016349,0.00016411,0.00016972000000000002,8.6377592085
2018-08-02 15:57:51,0.00016775,0.00016349,0.00016411,0.00016972,8.6377592085
2018-08-02 15:57:54,0.00016775,0.00016349,0.00016411,0.00016972,8.6377592085
2018-08-02 15:57:57,0.00016775,0.00016349,0.00016411,0.00016972,8.6377592085
2018-08-02 15:58:00,0.00016775,0.00016349,0.00016411,0.00016972,8.6377592085
