time,open,low,close,high,vol
2018-08-02 15:57:45,5.759e-05,5.741e-05,5.775e-05,6.061e-05,3094.2084552566303
2018-08-02 15:57:48,5.759e-05,5.741e-05,5.775e-05,6.061e-05,3094.2084552566303
2018-08-02 15:57:51,5.759e-05,5.741e-05,5.775e-05,6.061e-05,3094.2084552566303
2018-08-02 15:57:54,5.759e-05,5.741e-05,5.775e-05,6.061e-05,3094.2084552566303
2018-08-02 15:57:57,5.759e-05,5.741e-05,5.78e-05,6.061e-05,3094.2107094566304
2018-08-02 15:58:00,5.759e-05,5.741e-05,5.78e-05,6.061e-05,3094.2107094566304
