time,open,low,close,high,vol
2018-08-02 14:58:49,0.003034,0.002951,0.002988,0.003072,79.4433421727
2018-08-02 14:58:50,0.003034,0.002951,0.002988,0.003072,79.4433421727
2018-08-02 14:58:52,0.003034,0.002951,0.002988,0.003072,79.4433421727
2018-08-02 14:58:53,0.003034,0.002951,0.002988,0.003072,79.4433421727
2018-08-02 14:58:55,0.003034,0.002951,0.002988,0.003072,79.4433421727
2018-08-02 14:58:56,0.003034,0.002951,0.002988,0.003072,79.4433421727
2018-08-02 14:58:57,0.003034,0.002951,0.002988,0.003072,79.4433421727
2018-08-02 14:58:59,0.003034,0.002951,0.002988,0.003072,79.4433421727
2018-08-02 14:59:00,0.003034,0.002951,0.002988,0.003072,79.4433421727
2018-08-02 14:59:02,0.003034,0.002951,0.002987,0.003072,79.4743654534
2018-08-02 14:59:04,0.003034,0.002951,0.002987,0.003072,79.4743654534
2018-08-02 14:59:06,0.003034,0.002951,0.002987,0.003072,79.4743654534
2018-08-02 14:59:09,0.003034,0.002951,0.002987,0.003072,79.4743654534
2018-08-02 14:59:11,0.003034,0.002951,0.002987,0.003072,79.4743654534
2018-08-02 14:59:15,0.003034,0.002951,0.002987,0.003072,79.4743654534
2018-08-02 14:59:17,0.003034,0.002951,0.002987,0.003072,79.4743654534
2018-08-02 14:59:21,0.003034,0.002951,0.002987,0.003072,79.5222267518
2018-08-02 14:59:24,0.003034,0.002951,0.002987,0.003072,79.5222267518
2018-08-02 14:59:25,0.003034,0.002951,0.002987,0.003072,79.5222267518
2018-08-02 14:59:27,0.003034,0.002951,0.002987,0.003072,79.5222267518
2018-08-02 14:59:28,0.003034,0.002951,0.002987,0.003072,79.5222267518
2018-08-02 14:59:29,0.003034,0.002951,0.002987,0.003072,79.5222267518
2018-08-02 14:59:31,0.003034,0.002951,0.002987,0.003072,79.5222267518
2018-08-02 14:59:32,0.003034,0.002951,0.002987,0.003072,79.5222267518
2018-08-02 14:59:33,0.003034,0.002951,0.002987,0.003072,79.5222267518
2018-08-02 14:59:35,0.003034,0.002951,0.002987,0.003072,79.5222267518
2018-08-02 14:59:36,0.003034,0.002951,0.002987,0.003072,79.5706642425
2018-08-02 14:59:38,0.003034,0.002951,0.002987,0.003072,79.5706642425
2018-08-02 14:59:39,0.003034,0.002951,0.002987,0.003072,79.5706642425
2018-08-02 14:59:40,0.003034,0.002951,0.002987,0.003072,79.5706642425
2018-08-02 14:59:42,0.003034,0.002951,0.002986,0.003072,79.5828118877
2018-08-02 14:59:43,0.003034,0.002951,0.002986,0.003072,79.5828118877
2018-08-02 14:59:45,0.003034,0.002951,0.002986,0.003072,79.5828118877
2018-08-02 14:59:47,0.003034,0.002951,0.002986,0.003072,79.5828118877
2018-08-02 14:59:48,0.003034,0.002951,0.002986,0.003072,79.5828118877
2018-08-02 14:59:49,0.003034,0.002951,0.002986,0.003072,79.5828118877
2018-08-02 14:59:50,0.003034,0.002951,0.002986,0.003072,79.5828118877
2018-08-02 14:59:52,0.003034,0.002951,0.002986,0.003072,79.5828118877
2018-08-02 14:59:53,0.003034,0.002951,0.002986,0.003072,79.5828118877
2018-08-02 14:59:55,0.003034,0.002951,0.002986,0.003072,79.5828118877
2018-08-02 14:59:57,0.003034,0.002951,0.002977,0.003072,79.6225229838
2018-08-02 14:59:58,0.003034,0.002951,0.002977,0.003072,79.6225229838
2018-08-02 15:00:00,0.003034,0.002951,0.002977,0.003072,79.6225229838
2018-08-02 15:00:01,0.003034,0.002951,0.002977,0.003072,79.6225229838
2018-08-02 15:00:02,0.003034,0.002951,0.002977,0.003072,79.6225229838
2018-08-02 15:00:03,0.003034,0.002951,0.002977,0.003072,79.6225229838
2018-08-02 15:00:05,0.003034,0.002951,0.002977,0.003072,79.6225229838
2018-08-02 15:00:06,0.003034,0.002951,0.002977,0.003072,79.6225229838
2018-08-02 15:00:08,0.003034,0.002951,0.002977,0.003072,79.6225229838
2018-08-02 15:00:10,0.003034,0.002951,0.002977,0.003072,79.6225229838
2018-08-02 15:00:12,0.003034,0.002951,0.002977,0.003072,79.6225229838
2018-08-02 15:00:14,0.003034,0.002951,0.002977,0.003072,79.6225229838
2018-08-02 15:00:15,0.003034,0.002951,0.002977,0.003072,79.6225229838
2018-08-02 15:00:17,0.003034,0.002951,0.002977,0.003072,79.6225229838
2018-08-02 15:00:19,0.003034,0.002951,0.002977,0.003072,79.6225229838
2018-08-02 15:00:21,0.003034,0.002951,0.002977,0.003072,79.6225229838
2018-08-02 15:00:22,0.003034,0.002951,0.002977,0.003072,79.6225229838
2018-08-02 15:00:24,0.003034,0.002951,0.002977,0.003072,79.6225229838
2018-08-02 15:00:25,0.003034,0.002951,0.002977,0.003072,79.6225229838
2018-08-02 15:00:27,0.003034,0.002951,0.002977,0.003072,79.6225229838
2018-08-02 15:00:28,0.003034,0.002951,0.002977,0.003072,79.6225229838
2018-08-02 15:00:30,0.003034,0.002951,0.002977,0.003072,79.6225229838
2018-08-02 15:00:32,0.003034,0.002951,0.002977,0.003072,79.6225229838
2018-08-02 15:00:33,0.003034,0.002951,0.002982,0.003072,79.6601430012
2018-08-02 15:00:35,0.003034,0.002951,0.002982,0.003072,79.6601430012
2018-08-02 15:00:36,0.003034,0.002951,0.002982,0.003072,79.6601430012
2018-08-02 15:00:39,0.003034,0.002951,0.002982,0.003072,79.6601430012
2018-08-02 15:00:40,0.003034,0.002951,0.002982,0.003072,79.6601430012
2018-08-02 15:00:41,0.003034,0.002951,0.002982,0.003072,79.6601430012
2018-08-02 15:00:43,0.003034,0.002951,0.002982,0.003072,79.6601430012
2018-08-02 15:00:45,0.003034,0.002951,0.002982,0.003072,79.6601430012
2018-08-02 15:00:46,0.003034,0.002951,0.002982,0.003072,79.6601430012
2018-08-02 15:00:47,0.003034,0.002951,0.002982,0.003072,79.6601430012
2018-08-02 15:00:49,0.003034,0.002951,0.002982,0.003072,79.6601430012
2018-08-02 15:00:50,0.003034,0.002951,0.002982,0.003072,79.6601430012
2018-08-02 15:00:51,0.003034,0.002951,0.002982,0.003072,79.6601430012
2018-08-02 15:00:53,0.003034,0.002951,0.002982,0.003072,79.6601430012
2018-08-02 15:00:55,0.003034,0.002951,0.002982,0.003072,79.6601430012
2018-08-02 15:00:56,0.003034,0.002951,0.002982,0.003072,79.6601430012
2018-08-02 15:00:57,0.003034,0.002951,0.002982,0.003072,79.6601430012
2018-08-02 15:00:59,0.003034,0.002951,0.002982,0.003072,79.6601430012
2018-08-02 15:01:00,0.003034,0.002951,0.002982,0.003072,79.6601430012
2018-08-02 15:01:02,0.003034,0.002951,0.002982,0.003072,79.6601430012
2018-08-02 15:01:03,0.003034,0.002951,0.002982,0.003072,79.6601430012
2018-08-02 15:01:04,0.003034,0.002951,0.002982,0.003072,79.6976300214
2018-08-02 15:01:06,0.003034,0.002951,0.002982,0.003072,79.6976300214
2018-08-02 15:01:07,0.003034,0.002951,0.002982,0.003072,79.6976300214
2018-08-02 15:01:09,0.003034,0.002951,0.002982,0.003072,79.6976300214
2018-08-02 15:01:10,0.003034,0.002951,0.002982,0.003072,79.6976300214
2018-08-02 15:01:11,0.003034,0.002951,0.002982,0.003072,79.6976300214
2018-08-02 15:01:13,0.003034,0.002951,0.002982,0.003072,79.6976300214
2018-08-02 15:01:14,0.003034,0.002951,0.002982,0.003072,79.6976300214
2018-08-02 15:01:15,0.003034,0.002951,0.002985,0.003072,79.7039447889
2018-08-02 15:01:16,0.003034,0.002951,0.002985,0.003072,79.7039447889
2018-08-02 15:01:18,0.003034,0.002951,0.002985,0.003072,79.7039447889
2018-08-02 15:01:19,0.003034,0.002951,0.002985,0.003072,79.7039447889
2018-08-02 15:01:20,0.003034,0.002951,0.002985,0.003072,79.7039447889
2018-08-02 15:01:21,0.003034,0.002951,0.002985,0.003072,79.7039447889
2018-08-02 15:01:23,0.003034,0.002951,0.002985,0.003072,79.7039447889
2018-08-02 15:01:24,0.003034,0.002951,0.002985,0.003072,79.7039447889
2018-08-02 15:01:26,0.003034,0.002951,0.002985,0.003072,79.7039447889
2018-08-02 15:01:28,0.003034,0.002951,0.002985,0.003072,79.7039447889
2018-08-02 15:01:30,0.003034,0.002951,0.002985,0.003072,79.7039447889
2018-08-02 15:01:32,0.003034,0.002951,0.002985,0.003072,79.7039447889
2018-08-02 15:01:36,0.003034,0.002951,0.002985,0.003072,79.7039447889
2018-08-02 15:01:38,0.003034,0.002951,0.002982,0.003072,79.7414094441
2018-08-02 15:01:39,0.003034,0.002951,0.002982,0.003072,79.7414094441
2018-08-02 15:01:41,0.003034,0.002951,0.002982,0.003072,79.7414094441
2018-08-02 15:01:42,0.003034,0.002951,0.002982,0.003072,79.7414094441
2018-08-02 15:01:43,0.003034,0.002951,0.002982,0.003072,79.7414094441
2018-08-02 15:01:45,0.003034,0.002951,0.002982,0.003072,79.7414094441
2018-08-02 15:01:46,0.003034,0.002951,0.002982,0.003072,79.7414094441
2018-08-02 15:01:47,0.003034,0.002951,0.002982,0.003072,79.7414094441
2018-08-02 15:01:49,0.003034,0.002951,0.002982,0.003072,79.7414094441
2018-08-02 15:01:50,0.003034,0.002951,0.002982,0.003072,79.7414094441
2018-08-02 15:01:52,0.003034,0.002951,0.002982,0.003072,79.7414094441
2018-08-02 15:01:54,0.003034,0.002951,0.002982,0.003072,79.7414094441
2018-08-02 15:01:55,0.003034,0.002951,0.002982,0.003072,79.7414094441
2018-08-02 15:01:57,0.003034,0.002951,0.002982,0.003072,79.7414094441
2018-08-02 15:01:58,0.003034,0.002951,0.002982,0.003072,79.7414094441
2018-08-02 15:02:00,0.003034,0.002951,0.002982,0.003072,79.7414094441
2018-08-02 15:02:01,0.003034,0.002951,0.002982,0.003072,79.7414094441
2018-08-02 15:02:02,0.003034,0.002951,0.002982,0.003072,79.7414094441
2018-08-02 15:02:04,0.003034,0.002951,0.002985,0.003072,79.7472716856
2018-08-02 15:02:05,0.003034,0.002951,0.002985,0.003072,79.7472716856
2018-08-02 15:02:07,0.003034,0.002951,0.002985,0.003072,79.7472716856
