time,open,low,close,high,vol
2018-08-02 15:57:45,0.2538,0.25,0.254,0.2657,249570.59439857
2018-08-02 15:57:48,0.2538,0.25,0.254,0.2657,249570.59439857
2018-08-02 15:57:51,0.2538,0.25,0.254,0.2657,249570.59439857
2018-08-02 15:57:54,0.2538,0.25,0.254,0.2657,249570.59439857
2018-08-02 15:57:57,0.2538,0.25,0.254,0.2657,249570.59439857
2018-08-02 15:58:00,0.2538,0.25,0.254,0.2657,249570.59439857
