time,open,low,close,high,vol
2018-08-02 14:58:08,1.7009e-06,1.5678e-06,1.6414e-06,1.7657e-06,9.498989135294
2018-08-02 14:58:10,1.7009e-06,1.5678e-06,1.6414e-06,1.7657e-06,9.498989135294
2018-08-02 14:58:12,1.7009e-06,1.5678e-06,1.6414e-06,1.7657e-06,9.498989135294
2018-08-02 14:58:18,1.7009e-06,1.5678e-06,1.6414e-06,1.7657e-06,9.498989135294
2018-08-02 14:58:21,1.7009e-06,1.5678e-06,1.6414e-06,1.7657e-06,9.498989135294
2018-08-02 14:58:23,1.7009e-06,1.5678e-06,1.6414e-06,1.7657e-06,9.498989135294
2018-08-02 14:58:25,1.7009e-06,1.5678e-06,1.6289e-06,1.7657e-06,9.499913177686
2018-08-02 14:58:26,1.7009e-06,1.5678e-06,1.6289e-06,1.7657e-06,9.499913177686
2018-08-02 14:58:29,1.7009e-06,1.5678e-06,1.6289e-06,1.7657e-06,9.499913177686
2018-08-02 14:58:35,1.7009e-06,1.5678e-06,1.6599e-06,1.7657e-06,9.504665305396
2018-08-02 14:58:37,1.7009e-06,1.5678e-06,1.6599e-06,1.7657e-06,9.504665305396
2018-08-02 14:58:39,1.7009e-06,1.5678e-06,1.6599e-06,1.7657e-06,9.504665305396
2018-08-02 14:58:41,1.7009e-06,1.5678e-06,1.6599e-06,1.7657e-06,9.504665305396
2018-08-02 14:58:42,1.7009e-06,1.5678e-06,1.6599e-06,1.7657e-06,9.504665305396
2018-08-02 14:58:44,1.7009e-06,1.5678e-06,1.6599e-06,1.7657e-06,9.504665305396
2018-08-02 14:58:45,1.7009e-06,1.5678e-06,1.6599e-06,1.7657e-06,9.504665305396
2018-08-02 14:58:47,1.7009e-06,1.5678e-06,1.6599e-06,1.7657e-06,9.504665305396
2018-08-02 14:58:49,1.7009e-06,1.5678e-06,1.6599e-06,1.7657e-06,9.504665305396
2018-08-02 14:58:50,1.7009e-06,1.5678e-06,1.6599e-06,1.7657e-06,9.504665305396
2018-08-02 14:58:52,1.7009e-06,1.5678e-06,1.6448e-06,1.7657e-06,9.50571473714
2018-08-02 14:58:54,1.7009e-06,1.5678e-06,1.6448e-06,1.7657e-06,9.50571473714
2018-08-02 14:58:55,1.7009e-06,1.5678e-06,1.6448e-06,1.7657e-06,9.50571473714
2018-08-02 14:58:58,1.7009e-06,1.5678e-06,1.6448e-06,1.7657e-06,9.50571473714
2018-08-02 14:59:00,1.7009e-06,1.5678e-06,1.6448e-06,1.7657e-06,9.50571473714
2018-08-02 14:59:01,1.7009e-06,1.5678e-06,1.6448e-06,1.7657e-06,9.50571473714
2018-08-02 14:59:05,1.7009e-06,1.5678e-06,1.6448e-06,1.7657e-06,9.50571473714
2018-08-02 14:59:09,1.7487e-06,1.5678e-06,1.6121e-06,1.7657e-06,9.716560981092
2018-08-02 14:59:10,1.7487e-06,1.5678e-06,1.6121e-06,1.7657e-06,9.716560981092
2018-08-02 14:59:12,1.7487e-06,1.5678e-06,1.6121e-06,1.7657e-06,9.716560981092
2018-08-02 14:59:15,1.7487e-06,1.5678e-06,1.6121e-06,1.7657e-06,9.716560981092
2018-08-02 14:59:17,1.7487e-06,1.5678e-06,1.6121e-06,1.7657e-06,9.716560981092
2018-08-02 14:59:20,1.7487e-06,1.5678e-06,1.6121e-06,1.7657e-06,9.716560981092
2018-08-02 14:59:21,1.7487e-06,1.5678e-06,1.6121e-06,1.7657e-06,9.716560981092
2018-08-02 14:59:23,1.7487e-06,1.5678e-06,1.6281e-06,1.7657e-06,9.839895075351
2018-08-02 14:59:24,1.7487e-06,1.5678e-06,1.6281e-06,1.7657e-06,9.839895075351
2018-08-02 14:59:26,1.7487e-06,1.5678e-06,1.6281e-06,1.7657e-06,9.839895075351
2018-08-02 14:59:27,1.7487e-06,1.5678e-06,1.6281e-06,1.7657e-06,9.839895075351
2018-08-02 14:59:29,1.7487e-06,1.5678e-06,1.6281e-06,1.7657e-06,9.839895075351
2018-08-02 14:59:30,1.7487e-06,1.5678e-06,1.6281e-06,1.7657e-06,9.839895075351
2018-08-02 14:59:32,1.7487e-06,1.5678e-06,1.6281e-06,1.7657e-06,9.839895075351
2018-08-02 14:59:33,1.7487e-06,1.5678e-06,1.6387e-06,1.7657e-06,9.841213983046
2018-08-02 14:59:35,1.7487e-06,1.5678e-06,1.6387e-06,1.7657e-06,9.841213983046
2018-08-02 14:59:36,1.7487e-06,1.5678e-06,1.6387e-06,1.7657e-06,9.841213983046
2018-08-02 14:59:38,1.7487e-06,1.5678e-06,1.6168e-06,1.7657e-06,9.841302664526
2018-08-02 14:59:39,1.7487e-06,1.5678e-06,1.6168e-06,1.7657e-06,9.841302664526
2018-08-02 14:59:41,1.7487e-06,1.5678e-06,1.6168e-06,1.7657e-06,9.841302664526
2018-08-02 14:59:43,1.7487e-06,1.5678e-06,1.6168e-06,1.7657e-06,9.841302664526
2018-08-02 14:59:44,1.7487e-06,1.5678e-06,1.6168e-06,1.7657e-06,9.841302664526
2018-08-02 14:59:45,1.7487e-06,1.5678e-06,1.6168e-06,1.7657e-06,9.841302664526
2018-08-02 14:59:47,1.7487e-06,1.5678e-06,1.6168e-06,1.7657e-06,9.841302664526
2018-08-02 14:59:48,1.7487e-06,1.5678e-06,1.6168e-06,1.7657e-06,9.841302664526
2018-08-02 14:59:50,1.7487e-06,1.5678e-06,1.6168e-06,1.7657e-06,9.841302664526
2018-08-02 14:59:52,1.7487e-06,1.5678e-06,1.6168e-06,1.7657e-06,9.841302664526
2018-08-02 14:59:53,1.7487e-06,1.5678e-06,1.6168e-06,1.7657e-06,9.841302664526
2018-08-02 14:59:54,1.7487e-06,1.5678e-06,1.6168e-06,1.7657e-06,9.841302664526
2018-08-02 14:59:56,1.7487e-06,1.5678e-06,1.6168e-06,1.7657e-06,9.841302664526
2018-08-02 14:59:58,1.7487e-06,1.5678e-06,1.633e-06,1.7657e-06,9.841310992826
2018-08-02 14:59:59,1.7487e-06,1.5678e-06,1.633e-06,1.7657e-06,9.841313066736
2018-08-02 15:00:00,1.7487e-06,1.5678e-06,1.633e-06,1.7657e-06,9.841313066736
2018-08-02 15:00:02,1.7487e-06,1.5678e-06,1.633e-06,1.7657e-06,9.841313066736
2018-08-02 15:00:03,1.7487e-06,1.5678e-06,1.633e-06,1.7657e-06,9.841313066736
2018-08-02 15:00:05,1.7487e-06,1.5678e-06,1.633e-06,1.7657e-06,9.841313066736
2018-08-02 15:00:06,1.7487e-06,1.5678e-06,1.633e-06,1.7657e-06,9.841313066736
2018-08-02 15:00:07,1.7487e-06,1.5678e-06,1.633e-06,1.7657e-06,9.841313066736
2018-08-02 15:00:08,1.7487e-06,1.5678e-06,1.633e-06,1.7657e-06,9.841313066736
2018-08-02 15:00:10,1.7487e-06,1.5678e-06,1.633e-06,1.7657e-06,9.841313066736
2018-08-02 15:00:11,1.7487e-06,1.5678e-06,1.633e-06,1.7657e-06,9.841313066736
2018-08-02 15:00:12,1.7487e-06,1.5678e-06,1.633e-06,1.7657e-06,9.841313066736
2018-08-02 15:00:14,1.7487e-06,1.5678e-06,1.633e-06,1.7657e-06,9.841313066736
2018-08-02 15:00:15,1.7487e-06,1.5678e-06,1.633e-06,1.7657e-06,9.841313066736
2018-08-02 15:00:17,1.7487e-06,1.5678e-06,1.633e-06,1.7657e-06,9.841313066736
2018-08-02 15:00:18,1.7487e-06,1.5678e-06,1.633e-06,1.7657e-06,9.841313066736
2018-08-02 15:00:19,1.7487e-06,1.5678e-06,1.633e-06,1.7657e-06,9.841313066736
2018-08-02 15:00:21,1.7487e-06,1.5678e-06,1.633e-06,1.7657e-06,9.841313066736
2018-08-02 15:00:23,1.7487e-06,1.5678e-06,1.633e-06,1.7657e-06,9.841313066736
2018-08-02 15:00:24,1.7487e-06,1.5678e-06,1.633e-06,1.7657e-06,9.841313066736
2018-08-02 15:00:26,1.7487e-06,1.5678e-06,1.633e-06,1.7657e-06,9.841313066736
2018-08-02 15:00:28,1.7487e-06,1.5678e-06,1.633e-06,1.7657e-06,9.841313066736
2018-08-02 15:00:29,1.7487e-06,1.5678e-06,1.633e-06,1.7657e-06,9.841313066736
2018-08-02 15:00:31,1.7045e-06,1.5678e-06,1.6517e-06,1.7657e-06,9.841306920339
2018-08-02 15:00:32,1.7045e-06,1.5678e-06,1.6517e-06,1.7657e-06,9.841306920339
2018-08-02 15:00:34,1.7045e-06,1.5678e-06,1.6517e-06,1.7657e-06,9.841306920339
2018-08-02 15:00:35,1.7045e-06,1.5678e-06,1.6517e-06,1.7657e-06,9.841306920339
2018-08-02 15:00:37,1.7045e-06,1.5678e-06,1.6517e-06,1.7657e-06,9.841306920339
2018-08-02 15:00:39,1.7045e-06,1.5678e-06,1.6517e-06,1.7657e-06,9.841306920339
2018-08-02 15:00:40,1.7045e-06,1.5678e-06,1.6517e-06,1.7657e-06,9.841306920339
2018-08-02 15:00:41,1.7045e-06,1.5678e-06,1.6517e-06,1.7657e-06,9.841306920339
2018-08-02 15:00:44,1.7045e-06,1.5678e-06,1.6574e-06,1.7657e-06,9.841309837363
2018-08-02 15:00:46,1.7045e-06,1.5678e-06,1.6574e-06,1.7657e-06,9.841309837363
2018-08-02 15:00:47,1.7045e-06,1.5678e-06,1.6574e-06,1.7657e-06,9.841309837363
2018-08-02 15:00:48,1.7045e-06,1.5678e-06,1.6574e-06,1.7657e-06,9.841309837363
2018-08-02 15:00:49,1.7045e-06,1.5678e-06,1.6574e-06,1.7657e-06,9.841309837363
2018-08-02 15:00:51,1.7045e-06,1.5678e-06,1.6574e-06,1.7657e-06,9.841309837363
2018-08-02 15:00:52,1.7045e-06,1.5678e-06,1.6574e-06,1.7657e-06,9.841309837363
2018-08-02 15:00:53,1.7045e-06,1.5678e-06,1.6574e-06,1.7657e-06,9.841309837363
2018-08-02 15:00:55,1.7045e-06,1.5678e-06,1.6574e-06,1.7657e-06,9.841309837363
2018-08-02 15:00:57,1.7045e-06,1.5678e-06,1.6574e-06,1.7657e-06,9.841309837363
2018-08-02 15:00:58,1.7045e-06,1.5678e-06,1.6574e-06,1.7657e-06,9.841309837363
2018-08-02 15:00:59,1.7045e-06,1.5678e-06,1.6574e-06,1.7657e-06,9.841309837363
2018-08-02 15:01:01,1.7045e-06,1.5678e-06,1.6574e-06,1.7657e-06,9.841309837363
2018-08-02 15:01:02,1.7045e-06,1.5678e-06,1.6574e-06,1.7657e-06,9.841309837363
2018-08-02 15:01:05,1.7045e-06,1.5678e-06,1.6574e-06,1.7657e-06,9.841309837363
2018-08-02 15:01:06,1.7045e-06,1.5678e-06,1.6574e-06,1.7657e-06,9.841309837363
2018-08-02 15:01:08,1.7045e-06,1.5678e-06,1.6574e-06,1.7657e-06,9.841309837363
2018-08-02 15:01:09,1.7045e-06,1.5678e-06,1.6574e-06,1.7657e-06,9.841309837363
2018-08-02 15:01:10,1.6973e-06,1.5678e-06,1.6507e-06,1.7657e-06,9.839163295805
2018-08-02 15:01:12,1.6973e-06,1.5678e-06,1.6507e-06,1.7657e-06,9.839163295805
2018-08-02 15:01:13,1.6973e-06,1.5678e-06,1.6507e-06,1.7657e-06,9.839163295805
2018-08-02 15:01:15,1.6973e-06,1.5678e-06,1.6507e-06,1.7657e-06,9.839163295805
2018-08-02 15:01:18,1.6973e-06,1.5678e-06,1.6507e-06,1.7657e-06,9.839163295805
2018-08-02 15:01:20,1.6973e-06,1.5678e-06,1.6507e-06,1.7657e-06,9.839163295805
2018-08-02 15:01:21,1.6973e-06,1.5678e-06,1.6507e-06,1.7657e-06,9.839163295805
2018-08-02 15:01:22,1.6973e-06,1.5678e-06,1.6507e-06,1.7657e-06,9.839163295805
2018-08-02 15:01:24,1.6973e-06,1.5678e-06,1.6507e-06,1.7657e-06,9.839163295805
2018-08-02 15:01:25,1.6973e-06,1.5678e-06,1.6507e-06,1.7657e-06,9.839163295805
2018-08-02 15:01:27,1.6973e-06,1.5678e-06,1.6507e-06,1.7657e-06,9.839163295805
2018-08-02 15:01:28,1.6973e-06,1.5678e-06,1.6507e-06,1.7657e-06,9.839163295805
2018-08-02 15:01:30,1.6973e-06,1.5678e-06,1.6507e-06,1.7657e-06,9.839163295805
2018-08-02 15:01:32,1.6973e-06,1.5678e-06,1.6507e-06,1.7657e-06,9.839163295805
2018-08-02 15:01:34,1.6973e-06,1.5678e-06,1.6507e-06,1.7657e-06,9.839163295805
2018-08-02 15:01:36,1.6973e-06,1.5678e-06,1.6507e-06,1.7657e-06,9.839163295805
2018-08-02 15:01:38,1.6973e-06,1.5678e-06,1.6507e-06,1.7657e-06,9.839163295805
2018-08-02 15:01:39,1.6973e-06,1.5678e-06,1.6507e-06,1.7657e-06,9.839163295805
2018-08-02 15:01:41,1.6973e-06,1.5678e-06,1.6507e-06,1.7657e-06,9.839163295805
2018-08-02 15:01:42,1.6973e-06,1.5678e-06,1.6507e-06,1.7657e-06,9.839163295805
2018-08-02 15:01:44,1.6973e-06,1.5678e-06,1.6522e-06,1.7657e-06,9.839218165367
2018-08-02 15:01:45,1.6973e-06,1.5678e-06,1.6522e-06,1.7657e-06,9.839218165367
2018-08-02 15:01:46,1.6973e-06,1.5678e-06,1.6522e-06,1.7657e-06,9.839218165367
2018-08-02 15:01:48,1.6973e-06,1.5678e-06,1.6522e-06,1.7657e-06,9.839218165367
2018-08-02 15:01:49,1.6973e-06,1.5678e-06,1.6522e-06,1.7657e-06,9.839218165367
2018-08-02 15:01:51,1.6973e-06,1.5678e-06,1.6522e-06,1.7657e-06,9.839218165367
2018-08-02 15:01:52,1.6973e-06,1.5678e-06,1.6522e-06,1.7657e-06,9.839218165367
2018-08-02 15:01:53,1.6973e-06,1.5678e-06,1.6522e-06,1.7657e-06,9.839218165367
2018-08-02 15:01:55,1.6973e-06,1.5678e-06,1.6522e-06,1.7657e-06,9.839218165367
2018-08-02 15:01:56,1.6973e-06,1.5678e-06,1.6522e-06,1.7657e-06,9.839218165367
2018-08-02 15:01:58,1.6973e-06,1.5678e-06,1.6522e-06,1.7657e-06,9.839218165367
2018-08-02 15:02:00,1.6973e-06,1.5678e-06,1.6522e-06,1.7657e-06,9.839218165367
2018-08-02 15:02:02,1.6973e-06,1.5678e-06,1.6522e-06,1.7657e-06,9.839218165367
