time,open,low,close,high,vol
2018-08-02 14:58:35,0.00062836,0.00055862,0.0005678,0.00064426,73.61474876208267
2018-08-02 14:58:38,0.00062836,0.00055862,0.00056785,0.00064426,73.61528254108266
2018-08-02 14:58:42,0.00062836,0.00055862,0.00056785,0.00064426,73.61528254108266
2018-08-02 14:58:43,0.00062836,0.00055862,0.00056785,0.00064426,73.61528254108266
2018-08-02 14:58:48,0.00062836,0.00055862,0.00056785,0.00064426,73.61528254108266
2018-08-02 14:58:49,0.00062836,0.00055862,0.00056785,0.00064426,73.61537339708266
2018-08-02 14:58:51,0.00062836,0.00055862,0.00056785,0.00064426,73.61537339708266
2018-08-02 14:58:53,0.00062836,0.00055862,0.00056785,0.00064426,73.61537339708266
2018-08-02 14:58:54,0.00062836,0.00055862,0.00056785,0.00064426,73.61537339708266
2018-08-02 14:58:55,0.00062836,0.00055862,0.00056785,0.00064426,73.61537339708266
2018-08-02 14:58:57,0.00062836,0.00055862,0.00056785,0.00064426,73.61537339708266
2018-08-02 14:58:58,0.00062836,0.00055862,0.00056782,0.00064426,73.61625351808266
2018-08-02 14:59:00,0.00062836,0.00055862,0.00056782,0.00064426,73.61625351808266
2018-08-02 14:59:01,0.00062836,0.00055862,0.00056782,0.00064426,73.61625351808266
2018-08-02 14:59:03,0.00062836,0.00055862,0.00056782,0.00064426,73.61625351808266
2018-08-02 14:59:06,0.00062836,0.00055862,0.00056782,0.00064426,73.61625351808266
2018-08-02 14:59:07,0.00062836,0.00055862,0.00056782,0.00064426,73.61625351808266
2018-08-02 14:59:09,0.00062836,0.00055862,0.00056782,0.00064426,73.61625351808266
2018-08-02 14:59:11,0.00062836,0.00055862,0.00056782,0.00064426,73.61625351808266
2018-08-02 14:59:16,0.00062596,0.00055862,0.00056785,0.00064426,73.61272470028267
2018-08-02 14:59:19,0.00062596,0.00055862,0.00056785,0.00064426,73.61278148528267
2018-08-02 14:59:21,0.00062596,0.00055862,0.00056782,0.00064426,73.61303132608266
2018-08-02 14:59:22,0.00062596,0.00055862,0.00056782,0.00064426,73.61303132608266
2018-08-02 14:59:24,0.00062596,0.00055862,0.00056782,0.00064426,73.61303132608266
2018-08-02 14:59:25,0.00062596,0.00055862,0.00056782,0.00064426,73.61303132608266
2018-08-02 14:59:26,0.00062596,0.00055862,0.00056782,0.00064426,73.61303132608266
2018-08-02 14:59:28,0.00062596,0.00055862,0.00056782,0.00064426,73.61303132608266
2018-08-02 14:59:29,0.00062596,0.00055862,0.00056782,0.00064426,73.61303132608266
2018-08-02 14:59:31,0.00062596,0.00055862,0.00056782,0.00064426,73.61303132608266
2018-08-02 14:59:32,0.00062596,0.00055862,0.00056508,0.00064426,73.61410497808266
2018-08-02 14:59:33,0.00062596,0.00055862,0.00056508,0.00064426,73.61411627968266
2018-08-02 14:59:35,0.00062596,0.00055862,0.00056508,0.00064426,73.61411627968266
2018-08-02 14:59:36,0.00062596,0.00055862,0.00056508,0.00064426,73.61411627968266
2018-08-02 14:59:38,0.00062596,0.00055862,0.00056508,0.00064426,73.61411627968266
2018-08-02 14:59:39,0.00062596,0.00055862,0.00056508,0.00064426,73.61411627968266
2018-08-02 14:59:42,0.00062596,0.00055862,0.00056508,0.00064426,73.61411627968266
2018-08-02 14:59:43,0.00062596,0.00055862,0.00056508,0.00064426,73.61411627968266
2018-08-02 14:59:45,0.00062596,0.00055862,0.00056508,0.00064426,73.61411627968266
2018-08-02 14:59:46,0.00062596,0.00055862,0.00056508,0.00064426,73.61411627968266
2018-08-02 14:59:48,0.00062596,0.00055862,0.00056508,0.00064426,73.61411627968266
2018-08-02 14:59:49,0.00062596,0.00055862,0.00056508,0.00064426,73.61411627968266
2018-08-02 14:59:53,0.00062596,0.00055862,0.00056512,0.00064426,73.61430276928266
2018-08-02 14:59:54,0.00062596,0.00055862,0.00056512,0.00064426,73.61430276928266
2018-08-02 14:59:58,0.00062596,0.00055862,0.00056512,0.00064426,73.61430276928266
2018-08-02 15:00:01,0.00062596,0.00055862,0.00056512,0.00064426,73.61430276928266
2018-08-02 15:00:02,0.00062596,0.00055862,0.00056512,0.00064426,73.61430276928266
2018-08-02 15:00:04,0.00062801,0.00055862,0.00056503,0.00064426,73.61223940728266
2018-08-02 15:00:05,0.00062801,0.00055862,0.00056503,0.00064426,73.61223940728266
2018-08-02 15:00:06,0.00062801,0.00055862,0.00056503,0.00064426,73.61223940728266
2018-08-02 15:00:08,0.00062801,0.00055862,0.00056503,0.00064426,73.61223940728266
2018-08-02 15:00:09,0.00062801,0.00055862,0.00056503,0.00064426,73.61223940728266
2018-08-02 15:00:10,0.00062801,0.00055862,0.00056503,0.00064426,73.61223940728266
2018-08-02 15:00:12,0.00062801,0.00055862,0.00056503,0.00064426,73.61223940728266
2018-08-02 15:00:14,0.00062801,0.00055862,0.00056503,0.00064426,73.61223940728266
2018-08-02 15:00:15,0.00062801,0.00055862,0.00056503,0.00064426,73.61223940728266
2018-08-02 15:00:17,0.00062801,0.00055862,0.00056503,0.00064426,73.61223940728266
2018-08-02 15:00:18,0.00062801,0.00055862,0.00056503,0.00064426,73.61223940728266
2018-08-02 15:00:20,0.00062801,0.00055862,0.00056503,0.00064426,73.61223940728266
2018-08-02 15:00:21,0.00062801,0.00055862,0.00056503,0.00064426,73.61223940728266
2018-08-02 15:00:23,0.00062801,0.00055862,0.00056503,0.00064426,73.61223940728266
2018-08-02 15:00:24,0.00062801,0.00055862,0.00056503,0.00064426,73.61223940728266
2018-08-02 15:00:26,0.00062801,0.00055862,0.00056503,0.00064426,73.61223940728266
2018-08-02 15:00:27,0.00062801,0.00055862,0.00056503,0.00064426,73.61223940728266
2018-08-02 15:00:28,0.00062801,0.00055862,0.00056503,0.00064426,73.61223940728266
2018-08-02 15:00:30,0.00062801,0.00055862,0.00056503,0.00064426,73.61223940728266
2018-08-02 15:00:32,0.00062801,0.00055862,0.00056503,0.00064426,73.61223940728266
2018-08-02 15:00:33,0.00062801,0.00055862,0.00056505,0.00064426,73.61225635878266
2018-08-02 15:00:35,0.00062801,0.00055862,0.00056505,0.00064426,73.61225635878266
2018-08-02 15:00:36,0.00062801,0.00055862,0.00056505,0.00064426,73.61225635878266
2018-08-02 15:00:38,0.00062801,0.00055862,0.00056505,0.00064426,73.61225635878266
2018-08-02 15:00:39,0.00062801,0.00055862,0.00056505,0.00064426,73.61225635878266
2018-08-02 15:00:40,0.00062801,0.00055862,0.00056505,0.00064426,73.61225635878266
2018-08-02 15:00:42,0.00062801,0.00055862,0.00056505,0.00064426,73.61225635878266
2018-08-02 15:00:43,0.00062801,0.00055862,0.00056505,0.00064426,73.61225635878266
2018-08-02 15:00:44,0.00062801,0.00055862,0.00056505,0.00064426,73.61225635878266
2018-08-02 15:00:45,0.00062801,0.00055862,0.00056505,0.00064426,73.61225635878266
2018-08-02 15:00:47,0.00062801,0.00055862,0.00056505,0.00064426,73.61225635878266
2018-08-02 15:00:48,0.00062801,0.00055862,0.00056505,0.00064426,73.61225635878266
2018-08-02 15:00:50,0.00062801,0.00055862,0.00056508,0.00064426,73.61334696318266
2018-08-02 15:00:52,0.00062801,0.00055862,0.00056508,0.00064426,73.61334696318266
2018-08-02 15:00:53,0.00062801,0.00055862,0.00056508,0.00064426,73.61334696318266
2018-08-02 15:00:55,0.00062801,0.00055862,0.00056508,0.00064426,73.61334696318266
2018-08-02 15:00:56,0.00062801,0.00055862,0.00056508,0.00064426,73.61334696318266
2018-08-02 15:00:58,0.00062801,0.00055862,0.00056508,0.00064426,73.61334696318266
2018-08-02 15:00:59,0.00062801,0.00055862,0.00056508,0.00064426,73.61334696318266
2018-08-02 15:01:00,0.00062806,0.00055862,0.00056779,0.00064426,73.61011894518266
2018-08-02 15:01:02,0.00062806,0.00055862,0.00056779,0.00064426,73.61011894518266
2018-08-02 15:01:04,0.00062806,0.00055862,0.00056779,0.00064426,73.61011894518266
2018-08-02 15:01:05,0.00062806,0.00055862,0.00056779,0.00064426,73.61011894518266
2018-08-02 15:01:07,0.00062806,0.00055862,0.00056779,0.00064426,73.61011894518266
2018-08-02 15:01:08,0.00062806,0.00055862,0.00056779,0.00064426,73.61011894518266
2018-08-02 15:01:09,0.00062806,0.00055862,0.00056779,0.00064426,73.61011894518266
2018-08-02 15:01:11,0.00062806,0.00055862,0.00056779,0.00064426,73.61011894518266
2018-08-02 15:01:12,0.00062806,0.00055862,0.00056779,0.00064426,73.61011894518266
2018-08-02 15:01:13,0.00062806,0.00055862,0.00056779,0.00064426,73.61011894518266
2018-08-02 15:01:15,0.00062806,0.00055862,0.00056779,0.00064426,73.61011894518266
2018-08-02 15:01:16,0.00062806,0.00055862,0.00056785,0.00064426,73.61036312068266
2018-08-02 15:01:18,0.00062806,0.00055862,0.00056785,0.00064426,73.61036312068266
2018-08-02 15:01:19,0.00062806,0.00055862,0.00056785,0.00064426,73.61036312068266
2018-08-02 15:01:20,0.00062806,0.00055862,0.00056785,0.00064426,73.61036312068266
2018-08-02 15:01:22,0.00062806,0.00055862,0.00056785,0.00064426,73.61036312068266
2018-08-02 15:01:23,0.00062806,0.00055862,0.00056782,0.00064426,73.61041422448267
2018-08-02 15:01:25,0.00062806,0.00055862,0.00057071,0.00064426,73.65092586098267
2018-08-02 15:01:26,0.00062806,0.00055862,0.00057071,0.00064426,73.65092586098267
2018-08-02 15:01:28,0.00062806,0.00055862,0.00057071,0.00064426,73.65092586098267
2018-08-02 15:01:30,0.00062806,0.00055862,0.00057071,0.00064426,73.65092586098267
2018-08-02 15:01:32,0.00062806,0.00055862,0.00057071,0.00064426,73.65092586098267
2018-08-02 15:01:33,0.00062806,0.00055862,0.00057071,0.00064426,73.65092586098267
2018-08-02 15:01:34,0.00062806,0.00055862,0.00057071,0.00064426,73.65092586098267
2018-08-02 15:01:36,0.00062806,0.00055862,0.00057071,0.00064426,73.65092586098267
2018-08-02 15:01:37,0.00062806,0.00055862,0.00057071,0.00064426,73.65107995268266
2018-08-02 15:01:39,0.00062806,0.00055862,0.00057071,0.00064426,73.65107995268266
2018-08-02 15:01:40,0.00062806,0.00055862,0.00057071,0.00064426,73.65107995268266
2018-08-02 15:01:41,0.00062806,0.00055862,0.00057071,0.00064426,73.65107995268266
2018-08-02 15:01:43,0.00062806,0.00055862,0.00057071,0.00064426,73.65107995268266
2018-08-02 15:01:44,0.00062806,0.00055862,0.00057067,0.00064426,73.65214710558266
2018-08-02 15:01:46,0.00062806,0.00055862,0.00057067,0.00064426,73.65214710558266
2018-08-02 15:01:47,0.00062806,0.00055862,0.00057067,0.00064426,73.65214710558266
2018-08-02 15:01:48,0.00062806,0.00055862,0.00057067,0.00064426,73.65214710558266
2018-08-02 15:01:50,0.00062806,0.00055862,0.00057067,0.00064426,73.65214710558266
2018-08-02 15:01:51,0.00062806,0.00055862,0.00057071,0.00064426,73.65671278558267
2018-08-02 15:01:52,0.00062806,0.00055862,0.00057071,0.00064426,73.65671278558267
2018-08-02 15:01:53,0.00062806,0.00055862,0.00057071,0.00064426,73.65671278558267
2018-08-02 15:01:55,0.00062806,0.00055862,0.00057071,0.00064426,73.65671278558267
2018-08-02 15:01:56,0.00062806,0.00055862,0.00057071,0.00064426,73.65671278558267
